# shift_cm-1 intensity_mean intensity_std
333.612781 266.313008 6.624479
335.291889 261.140615 5.044893
336.970997 255.218527 4.278021
338.650105 249.495547 4.963514
340.329213 245.542754 5.497690
342.008321 243.930444 6.331604
343.687429 243.841097 6.763245
345.366537 245.619926 6.017027
347.045645 246.381912 3.689521
348.724753 247.492789 2.218021
350.403861 249.537494 1.578849
352.082969 251.918395 2.999105
353.762077 254.739554 5.009749
355.441185 258.066650 5.952610
357.120293 254.514224 5.488738
358.799401 255.249681 6.992239
360.478509 259.459976 9.426062
362.157617 255.626766 9.339655
363.836725 252.569624 10.192443
365.515833 250.350966 11.308388
367.194941 250.069018 9.720156
368.874049 249.802171 8.270215
370.553157 249.287583 6.741570
372.232265 247.908988 4.748291
373.911373 246.967815 4.313482
375.590481 246.625854 3.591849
377.269589 247.305063 2.111557
378.948697 250.660812 1.782670
380.627805 253.264797 2.665045
382.306913 254.112174 3.752425
383.986021 256.182705 1.567053
385.665129 256.368934 0.595423
387.344237 254.761843 2.198695
389.023345 257.240226 2.087857
390.702453 255.161902 0.854818
392.381561 250.551332 1.246494
394.060669 249.817147 1.749551
395.739777 248.549266 0.877128
397.418885 246.608544 1.553995
399.097993 243.278294 3.749501
400.777101 239.599887 4.025497
402.456209 236.766737 4.171760
404.135317 235.771277 5.576717
405.814425 238.793284 6.000198
407.493533 241.878992 5.616349
409.172641 244.424291 4.560123
410.851749 246.644505 6.620202
412.530857 248.485700 7.365608
414.209965 249.692536 6.969875
415.889073 248.059424 6.452992
417.568181 248.325459 5.190039
419.247289 249.056027 3.797463
420.926397 247.875294 2.459209
422.605505 246.054346 2.294419
424.284613 243.274024 3.080124
425.963721 238.901764 4.960287
427.642829 239.413085 6.711124
429.321937 240.598511 7.280122
431.001045 241.831310 6.345507
432.680153 246.559104 5.081234
434.359261 250.993899 3.998873
436.038369 254.822787 3.121309
437.717477 255.906383 2.981038
439.396585 257.831822 5.674229
441.075693 260.055497 7.761129
442.754801 261.969680 6.362158
444.433909 260.048291 5.816636
446.113017 256.919750 4.651861
447.792125 253.313303 2.267522
449.471233 248.946804 0.788245
451.150341 246.115835 0.970858
452.829449 244.715578 1.744471
