Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3025.64	22227	
3026.86	22086	
3028.09	21874	
3029.32	21968	
3030.54	21820	
3031.77	21961	
3032.99	21789	
3034.22	21652	
3035.44	21918	
3036.67	21211	
3037.89	21413	
3039.11	21150	
3040.33	21392	
3041.55	21224	
3042.77	21200	
3043.99	21076	
3045.21	20911	
3046.43	20665	
3047.65	20710	
3048.87	20945	
3050.08	20972	
3051.3	20539	
3052.51	20713	
3053.73	20842	
3054.94	20383	
3056.16	20321	
3057.37	20538	
3058.58	20123	
3059.79	20357	
3061	20358	
3062.21	20017	
3063.42	19916	
3064.63	19729	
3065.84	19874	
3067.05	19507	
3068.26	19653	
3069.46	20006	
3070.67	19756	
3071.87	19505	
3073.08	19371	
3074.28	19538	
3075.49	19656	
3076.69	19611	
3077.89	19403	
3079.1	19466	
3080.3	19348	
3081.5	19398	
3082.7	19200	
3083.9	19164	
3085.1	19202	
3086.3	18848	
3087.49	18970	
3088.69	18666	
3089.89	18487	
3091.08	18761	
3092.28	18609	
3093.47	18887	
3094.67	18720	
3095.86	18572	
3097.05	18865	
3098.25	18468	
3099.44	18429	
3100.63	18744	
3101.82	18227	
3103.01	18206	
3104.2	18453	
3105.39	18478	
3106.58	18421	
3107.76	18167	
3108.95	18204	
3110.14	18232	
3111.32	18110	
3112.51	18144	
3113.69	18196	
3114.88	17920	
3116.06	17969	
3117.24	17777	
3118.42	17857	
3119.61	17848	
3120.79	18145	
3121.97	17847	
3123.15	17990	
3124.33	17780	
3125.5	17865	
3126.68	17805	
3127.86	17717	
3129.04	17925	
3130.21	17707	
3131.39	17511	
3132.56	18019	
3133.74	17618	
3134.91	17632	
3136.08	17775	
3137.26	17581	
3138.43	17336	
3139.6	17718	
3140.77	17626	
3141.94	17769	
3143.11	17629	
3144.28	18063	
3145.45	17941	
3146.62	17458	
3147.79	17440	
3148.95	17244	
3150.12	17499	
3151.28	17352	
3152.45	17413	
3153.61	17673	
3154.77	17532	
3155.94	17292	
3157.1	17348	
3158.26	17172	
3159.42	17165	
3160.58	17375	
3161.75	17332	
3162.9	17453	
3164.06	17296	
3165.22	17073	
3166.38	17305	
3167.54	16921	
3168.7	16845	
3169.85	17149	
3171.01	17202	
3172.16	17137	
3173.32	17281	
3174.47	16981	
3175.62	17165	
3176.77	17178	
3177.93	17203	
3179.08	17354	
3180.23	17272	
3181.38	17251	
3182.53	17263	
3183.68	17158	
3184.83	17189	
3185.97	17467	
3187.12	17200	
3188.27	17644	
3189.41	17407	
3190.56	17603	
3191.7	17626	
3192.85	17627	
3193.99	17464	
3195.13	17324	
3196.28	17569	
3197.42	17532	
3198.56	17444	
3199.7	17411	
3200.84	17530	
3201.98	17615	
3203.12	17474	
3204.26	17503	
3205.4	17834	
3206.53	17600	
3207.67	17775	
3208.8	17732	
3209.94	17648	
3211.07	17748	
3212.21	17646	
3213.34	17773	
3214.48	17730	
3215.61	17417	
3216.74	17562	
3217.87	17516	
3219	17355	
3220.13	17420	
3221.26	17360	
3222.39	17426	
3223.52	17320	
3224.65	17286	
3225.78	17442	
3226.9	17253	
3228.03	17189	
3229.16	17389	
3230.28	17703	
3231.41	17612	
3232.53	17588	
3233.65	17528	
3234.77	17672	
3235.9	17643	
3237.02	17534	
3238.14	17533	
3239.26	17498	
3240.38	17217	
3241.5	17371	
3242.62	17580	
3243.73	17858	
3244.85	17836	
3245.97	17956	
3247.08	18073	
3248.2	17948	
3249.32	17804	
3250.43	18160	
3251.55	17989	
3252.66	18173	
3253.77	18341	
3254.88	17936	
3256	18005	
3257.11	17761	
3258.22	18007	
3259.33	17800	
3260.44	17849	
3261.54	18142	
3262.65	17747	
3263.76	17913	
3264.87	18045	
3265.97	18244	
3267.08	18252	
3268.19	18379	
3269.29	18037	
3270.39	18268	
3271.5	18033	
3272.6	18208	
3273.7	18214	
3274.8	17795	
3275.91	18121	
3277.01	18409	
3278.11	18041	
3279.21	18095	
3280.31	18302	
3281.4	18404	
3282.5	18019	
3283.6	18207	
3284.7	18362	
3285.79	18111	
3286.89	18043	
3287.98	18072	
3289.08	18063	
3290.17	18145	
3291.26	17675	
3292.36	18122	
3293.45	17853	
3294.54	18044	
3295.63	18138	
3296.72	18083	
3297.81	18008	
3298.9	17932	
3299.99	18209	
3301.08	17995	
3302.16	18094	
3303.25	17882	
3304.34	17685	
3305.42	17897	
3306.51	17836	
3307.59	17669	
3308.68	17980	
3309.76	18032	
3310.85	17790	
3311.93	17862	
3313.01	17990	
3314.09	18022	
3315.17	17941	
3316.25	17969	
3317.33	17872	
3318.41	17759	
3319.49	17846	
3320.57	17974	
3321.64	17742	
3322.72	17774	
3323.8	17666	
3324.87	17911	
3325.95	17832	
3327.02	17679	
3328.09	17876	
3329.17	17921	
3330.24	17708	
3331.31	17522	
3332.39	17759	
3333.46	17468	
3334.53	17489	
3335.6	17334	
3336.67	17380	
3337.73	17464	
3338.8	17385	
3339.87	17387	
3340.94	17472	
3342.01	17138	
3343.07	17279	
3344.14	17274	
3345.2	17335	
3346.26	17168	
3347.33	17142	
3348.39	17113	
3349.45	17192	
3350.52	17199	
3351.58	16957	
3352.64	17265	
3353.7	16987	
3354.76	16710	
3355.82	16810	
3356.88	17092	
3357.93	16971	
3358.99	16737	
3360.05	16806	
3361.1	17069	
3362.16	16881	
3363.22	16639	
3364.27	16806	
3365.32	16507	
3366.38	16712	
3367.43	16594	
3368.48	16791	
3369.53	16489	
3370.59	16834	
3371.64	16742	
3372.69	16810	
3373.74	16503	
3374.79	16622	
3375.83	16825	
3376.88	16354	
3377.93	16389	
3378.98	16487	
3380.02	16519	
3381.07	16621	
3382.11	16277	
3383.16	16252	
3384.2	16144	
3385.24	16288	
3386.29	15975	
3387.33	15915	
3388.37	16114	
3389.41	16083	
3390.46	16084	
3391.49	15966	
3392.53	16215	
3393.57	16254	
3394.61	16025	
3395.65	15687	
3396.69	16041	
3397.72	15978	
3398.76	15793	
3399.79	15819	
3400.83	15831	
3401.87	15666	
3402.9	15621	
3403.93	15766	
3404.97	15532	
3406	15647	
3407.03	15731	
3408.06	15433	
3409.09	15297	
3410.12	15379	
3411.15	15514	
3412.18	15226	
3413.21	15133	
3414.24	14982	
3415.26	15196	
3416.29	15476	
3417.32	15131	
3418.34	15526	
3419.37	15063	
3420.39	15193	
3421.42	14964	
3422.44	15156	
3423.46	14873	
3424.48	14719	
3425.5	14924	
3426.53	14627	
3427.55	14402	
3428.57	14454	
3429.59	14553	
3430.61	14613	
3431.62	14710	
