Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3225.78	217	
3226.9	212	
3228.03	210	
3229.16	206	
3230.28	197	
3231.41	189	
3232.53	195	
3233.65	190	
3234.77	194	
3235.9	193	
3237.02	187	
3238.14	191	
3239.26	191	
3240.38	197	
3241.5	205	
3242.62	217	
3243.73	231	
3244.85	228	
3245.97	235	
3247.08	221	
3248.2	210	
3249.32	201	
3250.43	192	
3251.55	197	
3252.66	200	
3253.77	201	
3254.88	197	
3256	207	
3257.11	201	
3258.22	199	
3259.33	197	
3260.44	199	
3261.54	186	
3262.65	184	
3263.76	168	
3264.87	165	
3265.97	144	
3267.08	156	
3268.19	159	
3269.29	184	
3270.39	193	
3271.5	214	
3272.6	208	
3273.7	220	
3274.8	209	
3275.91	206	
3277.01	188	
3278.11	189	
3279.21	202	
3280.31	207	
3281.4	204	
3282.5	209	
3283.6	202	
3284.7	205	
3285.79	198	
3286.89	200	
3287.98	205	
3289.08	214	
3290.17	223	
3291.26	210	
3292.36	214	
3293.45	216	
3294.54	199	
3295.63	200	
3296.72	203	
3297.81	194	
3298.9	190	
3299.99	187	
3301.08	179	
3302.16	179	
3303.25	189	
3304.34	205	
3305.42	202	
3306.51	206	
3307.59	210	
3308.68	198	
3309.76	192	
3310.85	184	
3311.93	188	
3313.01	187	
3314.09	176	
3315.17	189	
3316.25	198	
3317.33	200	
3318.41	201	
3319.49	196	
3320.57	199	
3321.64	193	
3322.72	186	
3323.8	169	
3324.87	170	
3325.95	176	
3327.02	184	
3328.09	189	
3329.17	190	
3330.24	189	
3331.31	191	
3332.39	189	
3333.46	184	
3334.53	179	
3335.6	198	
3336.67	191	
3337.73	188	
3338.8	189	
3339.87	188	
3340.94	182	
3342.01	175	
3343.07	172	
3344.14	162	
3345.2	152	
3346.26	160	
3347.33	145	
3348.39	142	
3349.45	144	
3350.52	160	
3351.58	167	
3352.64	176	
3353.7	176	
3354.76	174	
3355.82	176	
3356.88	164	
3357.93	152	
3358.99	152	
3360.05	147	
3361.1	170	
3362.16	176	
3363.22	183	
3364.27	177	
3365.32	192	
3366.38	193	
3367.43	178	
3368.48	184	
3369.53	182	
3370.59	175	
3371.64	184	
3372.69	180	
3373.74	176	
3374.79	183	
3375.83	197	
3376.88	196	
3377.93	185	
3378.98	187	
3380.02	186	
3381.07	184	
3382.11	179	
3383.16	178	
3384.2	171	
3385.24	174	
3386.29	181	
3387.33	177	
3388.37	158	
3389.41	166	
3390.46	174	
3391.49	182	
3392.53	183	
3393.57	191	
3394.61	196	
3395.65	191	
3396.69	188	
3397.72	170	
3398.76	166	
3399.79	169	
3400.83	171	
3401.87	175	
3402.9	178	
3403.93	177	
3404.97	189	
3406	184	
3407.03	178	
3408.06	169	
3409.09	184	
3410.12	172	
3411.15	172	
3412.18	159	
3413.21	143	
3414.24	153	
3415.26	158	
3416.29	155	
3417.32	163	
3418.34	175	
3419.37	195	
3420.39	195	
3421.42	186	
3422.44	179	
3423.46	166	
3424.48	171	
3425.5	152	
3426.53	145	
3427.55	152	
3428.57	163	
3429.59	174	
3430.61	184	
3431.62	190	
