Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3030.54	21943	
3031.77	21739	
3032.99	21827	
3034.22	21794	
3035.44	21475	
3036.67	21517	
3037.89	21285	
3039.11	21243	
3040.33	21270	
3041.55	21193	
3042.77	21081	
3043.99	21007	
3045.21	20794	
3046.43	20876	
3047.65	20847	
3048.87	20869	
3050.08	21098	
3051.3	20240	
3052.51	20811	
3053.73	20624	
3054.94	20272	
3056.16	20506	
3057.37	20179	
3058.58	20155	
3059.79	19985	
3061	19923	
3062.21	20194	
3063.42	19834	
3064.63	19541	
3065.84	19692	
3067.05	19541	
3068.26	19602	
3069.46	19512	
3070.67	19548	
3071.87	19585	
3073.08	19659	
3074.28	19554	
3075.49	19413	
3076.69	19300	
3077.89	19471	
3079.1	19300	
3080.3	19304	
3081.5	19202	
3082.7	19343	
3083.9	19149	
3085.1	19377	
3086.3	18597	
3087.49	18684	
3088.69	19231	
3089.89	18687	
3091.08	18722	
3092.28	18632	
3093.47	18647	
3094.67	18405	
3095.86	18606	
3097.05	18672	
3098.25	18413	
3099.44	18577	
3100.63	18623	
3101.82	18624	
3103.01	18069	
3104.2	18655	
3105.39	18307	
3106.58	18506	
3107.76	18121	
3108.95	18101	
3110.14	18087	
3111.32	17611	
3112.51	17732	
3113.69	17649	
3114.88	17968	
3116.06	17594	
3117.24	18160	
3118.42	17883	
3119.61	17876	
3120.79	17851	
3121.97	17596	
3123.15	17629	
3124.33	17678	
3125.5	17727	
3126.68	17925	
3127.86	17837	
3129.04	17590	
3130.21	17404	
3131.39	17199	
3132.56	17613	
3133.74	17526	
3134.91	17544	
3136.08	17315	
3137.26	17704	
3138.43	17463	
3139.6	17578	
3140.77	17353	
3141.94	17664	
3143.11	17455	
3144.28	17709	
3145.45	17552	
3146.62	17733	
3147.79	17425	
3148.95	17577	
3150.12	17735	
3151.28	17437	
3152.45	17412	
3153.61	17585	
3154.77	17451	
3155.94	17197	
3157.1	17210	
3158.26	17265	
3159.42	17288	
3160.58	17125	
3161.75	17208	
3162.9	17260	
3164.06	17213	
3165.22	17185	
3166.38	17207	
3167.54	17039	
3168.7	17125	
3169.85	16902	
3171.01	17018	
3172.16	17372	
3173.32	17150	
3174.47	17031	
3175.62	17172	
3176.77	17152	
3177.93	17033	
3179.08	16980	
3180.23	16956	
3181.38	17153	
3182.53	17235	
3183.68	17018	
3184.83	17243	
3185.97	17279	
3187.12	17491	
3188.27	17114	
3189.41	17524	
3190.56	17767	
3191.7	17471	
3192.85	17498	
3193.99	17428	
3195.13	17311	
3196.28	17629	
3197.42	17455	
3198.56	17638	
3199.7	17625	
3200.84	17574	
3201.98	17608	
3203.12	17358	
3204.26	17382	
3205.4	17646	
3206.53	17396	
3207.67	17621	
3208.8	17676	
3209.94	17530	
3211.07	17600	
3212.21	17641	
3213.34	17401	
3214.48	17499	
3215.61	17380	
3216.74	17433	
3217.87	17432	
3219	17563	
3220.13	17244	
3221.26	17403	
3222.39	17199	
3223.52	17279	
3224.65	17398	
3225.78	17523	
3226.9	17456	
3228.03	17415	
3229.16	17414	
3230.28	17464	
3231.41	17580	
3232.53	17761	
3233.65	17604	
3234.77	17560	
3235.9	17193	
3237.02	17649	
3238.14	17511	
3239.26	17531	
3240.38	17713	
3241.5	17738	
3242.62	17573	
3243.73	17567	
3244.85	17565	
3245.97	17801	
3247.08	17808	
3248.2	17779	
3249.32	17991	
3250.43	18144	
3251.55	18015	
3252.66	18055	
3253.77	18135	
3254.88	18290	
3256	18165	
3257.11	17733	
3258.22	18110	
3259.33	17950	
3260.44	17884	
3261.54	18131	
3262.65	17917	
3263.76	17700	
3264.87	17782	
3265.97	18271	
3267.08	18010	
3268.19	18314	
3269.29	17933	
3270.39	18082	
3271.5	18043	
3272.6	18260	
3273.7	18340	
3274.8	18022	
3275.91	18274	
3277.01	18462	
3278.11	18275	
3279.21	18457	
3280.31	17816	
3281.4	18512	
3282.5	18338	
3283.6	17953	
3284.7	17977	
3285.79	17831	
3286.89	17777	
3287.98	17974	
3289.08	18179	
3290.17	18168	
3291.26	18136	
3292.36	18110	
3293.45	18124	
3294.54	17938	
3295.63	17973	
3296.72	17763	
3297.81	17924	
3298.9	17827	
3299.99	17800	
3301.08	17812	
3302.16	17911	
3303.25	17773	
3304.34	17852	
3305.42	17957	
3306.51	17779	
3307.59	18175	
3308.68	17995	
3309.76	17777	
3310.85	18008	
3311.93	17815	
3313.01	17934	
3314.09	17775	
3315.17	17932	
3316.25	17917	
3317.33	17830	
3318.41	17636	
3319.49	17699	
3320.57	17801	
3321.64	17872	
3322.72	17530	
3323.8	17785	
3324.87	17614	
3325.95	17776	
3327.02	17851	
3328.09	17706	
3329.17	17760	
3330.24	17558	
3331.31	17769	
3332.39	17584	
3333.46	17472	
3334.53	17259	
3335.6	17432	
3336.67	17553	
3337.73	17259	
3338.8	17253	
3339.87	17197	
3340.94	17063	
3342.01	17134	
3343.07	17182	
3344.14	17089	
3345.2	17146	
3346.26	17093	
3347.33	16966	
3348.39	17020	
3349.45	16888	
3350.52	16850	
3351.58	17002	
3352.64	16930	
3353.7	17101	
3354.76	16725	
3355.82	16910	
3356.88	17112	
3357.93	17086	
3358.99	17046	
3360.05	17031	
3361.1	16760	
3362.16	16965	
3363.22	16734	
3364.27	16764	
3365.32	16801	
3366.38	16683	
3367.43	16720	
3368.48	16554	
3369.53	16359	
3370.59	16481	
3371.64	16684	
3372.69	16623	
3373.74	16602	
3374.79	16400	
3375.83	16708	
3376.88	16479	
3377.93	16513	
3378.98	16526	
3380.02	16413	
3381.07	16327	
3382.11	16206	
3383.16	16067	
3384.2	16148	
3385.24	15951	
3386.29	15931	
3387.33	15926	
3388.37	15720	
3389.41	16187	
3390.46	16018	
3391.49	16199	
3392.53	16042	
3393.57	15867	
3394.61	15912	
3395.65	15972	
3396.69	15987	
3397.72	15366	
3398.76	16195	
3399.79	15561	
3400.83	15933	
3401.87	15340	
3402.9	15560	
3403.93	15842	
3404.97	15614	
3406	15384	
3407.03	15425	
3408.06	15337	
3409.09	15368	
3410.12	15632	
3411.15	15575	
3412.18	15176	
3413.21	15342	
3414.24	15279	
3415.26	15007	
3416.29	15177	
3417.32	15135	
3418.34	15164	
3419.37	15320	
3420.39	14880	
3421.42	15091	
3422.44	15090	
3423.46	15027	
3424.48	14813	
3425.5	14827	
3426.53	14483	
3427.55	14728	
3428.57	14502	
3429.59	14487	
3430.61	14425	
3431.62	14514	
