Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
1076.38	56003	
1078.51	54166	
1080.64	53242	
1082.76	52205	
1084.89	50764	
1087.02	48907	
1089.14	47795	
1091.26	46083	
1093.38	44447	
1095.51	42269	
1097.62	40974	
1099.74	39449	
1101.86	38788	
1103.98	36643	
1106.09	35799	
1108.21	34143	
1110.32	32465	
1112.43	31830	
1114.55	30713	
1116.66	29355	
1118.77	28635	
1120.88	27424	
1122.99	26421	
1125.1	25792	
1127.2	24704	
1129.31	24281	
1131.41	23514	
1133.52	22610	
1135.62	21978	
1137.72	21290	
1139.82	20542	
1141.92	20075	
1144.02	18973	
1146.12	18849	
1148.22	17885	
1150.31	17456	
1152.41	17268	
1154.5	16694	
1156.6	16028	
1158.69	15856	
1160.78	15188	
1162.87	14977	
1164.96	14839	
1167.05	14188	
1169.13	14108	
1171.22	13734	
1173.31	13542	
1175.39	12911	
1177.48	12836	
1179.56	12469	
1181.64	12253	
1183.72	11809	
1185.8	11890	
1187.88	11686	
1189.96	11349	
1192.04	11112	
1194.11	11098	
1196.19	10616	
1198.26	10485	
1200.34	10450	
1202.41	10172	
1204.48	10063	
1206.55	9886	
1208.62	9948	
1210.69	9833	
1212.76	9517	
1214.83	9677	
1216.89	9388	
1218.96	9302	
1221.02	9138	
1223.09	9032	
1225.15	9012	
1227.21	8888	
1229.27	9044	
1231.33	9013	
1233.39	8618	
1235.45	8658	
1237.51	8673	
1239.56	8770	
1241.62	8608	
1243.67	8823	
1245.72	8693	
1247.78	8756	
1249.83	8875	
1251.88	8856	
1253.93	9021	
1255.98	9192	
1258.02	9376	
1260.07	9499	
1262.11	9708	
1264.16	9879	
1266.21	10138	
1268.25	10556	
1270.29	11117	
1272.33	11478	
1274.37	11869	
1276.41	12595	
1278.45	13071	
1280.49	13266	
1282.52	14007	
1284.56	14580	
1286.6	15077	
1288.63	15466	
1290.66	15362	
1292.69	15518	
1294.73	15501	
1296.76	15391	
1298.79	14682	
1300.81	14565	
1302.84	13715	
1304.87	13164	
1306.89	12619	
1308.92	12033	
1310.94	11464	
1312.96	11026	
1314.99	10519	
1317.01	10080	
1319.03	9754	
1321.05	9720	
1323.07	9006	
1325.08	8827	
1327.1	8303	
1329.12	8453	
1331.13	8162	
1333.14	8067	
1335.16	7931	
1337.17	7815	
1339.18	7596	
1341.19	7547	
1343.2	7439	
1345.21	7074	
1347.22	7111	
1349.22	7068	
1351.23	7089	
1353.24	6902	
1355.24	6875	
1357.24	6847	
1359.24	6727	
1361.25	6902	
1363.25	6643	
1365.25	6761	
1367.24	6553	
1369.24	6611	
1371.24	6582	
1373.23	6545	
1375.23	6420	
1377.22	6610	
1379.22	6561	
1381.21	6639	
1383.2	6638	
1385.19	6400	
1387.18	6445	
1389.17	6460	
1391.16	6517	
1393.14	6457	
1395.13	6322	
1397.12	6471	
1399.1	6552	
1401.08	6472	
1403.07	6724	
1405.05	6505	
1407.03	6623	
1409.01	6628	
1410.99	6548	
1412.96	6488	
1414.94	6694	
1416.92	6562	
1418.89	6566	
1420.87	6760	
1422.84	6719	
1424.81	6721	
1426.79	6421	
1428.76	6967	
1430.73	6665	
1432.7	6826	
1434.66	6900	
1436.63	7026	
1438.6	7119	
1440.57	7196	
1442.53	6872	
1444.49	6926	
1446.46	7010	
1448.42	7031	
1450.38	7216	
1452.34	7348	
1454.3	7392	
1456.26	7533	
1458.21	7421	
1460.17	7520	
1462.13	7615	
1464.08	7812	
1466.04	7782	
1467.99	7933	
1469.94	7894	
1471.89	7934	
1473.85	7893	
1475.8	7995	
1477.74	8194	
1479.69	8103	
1481.64	8270	
1483.58	8376	
1485.53	8539	
1487.47	8541	
1489.42	8585	
1491.36	8761	
1493.3	8957	
1495.24	9024	
1497.18	9086	
1499.12	9191	
1501.06	9312	
1503	9214	
1504.94	9333	
1506.87	9475	
1508.81	9753	
1510.74	9736	
1512.67	10005	
1514.6	9994	
1516.54	10155	
1518.47	10295	
1520.4	10327	
1522.33	10426	
1524.25	10548	
1526.18	10788	
1528.11	11097	
1530.03	11057	
1531.96	11300	
1533.88	11276	
1535.8	11457	
1537.73	11495	
1539.65	11746	
1541.57	12028	
1543.49	12217	
1545.4	12198	
1547.32	12401	
1549.24	12585	
1551.15	13032	
1553.07	13013	
1554.98	13321	
1556.9	13593	
1558.81	13938	
1560.72	14086	
1562.63	13846	
1564.54	14435	
1566.45	14570	
1568.36	14867	
1570.26	15078	
1572.17	15527	
1574.08	15845	
1575.98	16183	
1577.88	16785	
1579.79	17081	
1581.69	17299	
1583.59	17419	
1585.49	17605	
1587.39	17524	
1589.29	17578	
1591.19	17984	
1593.08	17877	
1594.98	18420	
1596.87	18489	
1598.77	19227	
1600.66	19630	
1602.55	19569	
1604.45	19978	
1606.34	20367	
1608.23	20731	
1610.12	21271	
1612	21716	
1613.89	21743	
1615.78	22231	
1617.66	22515	
1619.55	23083	
1621.43	23444	
1623.32	23851	
1625.2	24076	
1627.08	24609	
1628.96	25625	
1630.84	25508	
1632.72	25891	
1634.6	26392	
1636.48	27000	
1638.35	27162	
1640.23	27648	
1642.1	28503	
1643.98	29126	
1645.85	29428	
1647.72	29739	
1649.59	30485	
1651.46	30763	
1653.33	31922	
1655.2	32372	
1657.07	32885	
1658.94	33753	
1660.8	33681	
1662.67	34467	
1664.53	35049	
1666.4	35577	
1668.26	36244	
1670.12	36260	
1671.98	37029	
1673.84	37956	
1675.7	38384	
1677.56	38848	
1679.42	39620	
1681.28	39924	
1683.13	40894	
1684.99	41606	
1686.84	42231	
1688.7	42766	
1690.55	43366	
1692.4	43913	
1694.25	44600	
1696.1	44667	
1697.95	45673	
1699.8	46005	
1701.65	46290	
1703.49	46718	
1705.34	47321	
1707.19	47874	
1709.03	48518	
1710.87	48483	
1712.72	49579	
1714.56	49824	
1716.4	50363	
1718.24	50569	
1720.08	50725	
1721.92	51570	
1723.76	51147	
1725.6	51978	
1727.43	52246	
1729.27	52436	
1731.1	52281	
1732.94	52304	
1734.77	52775	
1736.6	52631	
1738.43	52595	
1740.26	53039	
1742.09	52544	
1743.92	53465	
1745.75	52757	
1747.57	52662	
1749.4	53153	
1751.23	52728	
1753.05	52666	
1754.88	52442	
1756.7	52839	
1758.52	52218	
1760.34	51606	
1762.16	51929	
1763.98	51803	
1765.8	50917	
1767.62	51021	
1769.43	50441	
1771.25	50228	
1773.07	50178	
1774.88	48972	
1776.7	48818	
1778.51	48564	
1780.32	48126	
1782.13	47622	
1783.95	47032	
1785.75	46509	
1787.56	45754	
1789.37	45035	
1791.18	44975	
1792.98	44531	
1794.79	43709	
1796.6	43574	
1798.4	42894	
1800.2	42363	
1802.01	41462	
1803.81	41498	
1805.61	40773	
1807.41	39845	
1809.21	39592	
1811	38640	
1812.8	38499	
1814.6	37748	
1816.4	37624	
1818.19	36497	
1819.99	35940	
1821.78	35861	
1823.57	34762	
1825.36	34532	
1827.15	34068	
1828.94	33326	
1830.73	32448	
1832.52	32320	
1834.31	31968	
1836.1	31604	
1837.88	31045	
1839.67	30601	
1841.45	30092	
1843.24	29683	
1845.02	29208	
1846.8	28268	
1848.58	28212	
1850.36	28044	
1852.14	27242	
1853.92	27009	
1855.7	26468	
1857.48	26427	
1859.25	25860	
1861.03	25212	
1862.8	25255	
1864.58	24647	
1866.35	24671	
1868.12	24293	
1869.9	23966	
1871.67	24025	
1873.44	23478	
1875.21	23347	
1876.98	22623	
1878.74	22618	
1880.51	22570	
1882.28	21887	
1884.04	21637	
1885.81	21439	
1887.57	21285	
1889.33	21055	
1891.09	20860	
1892.85	20608	
1894.62	20142	
1896.38	20098	
1898.13	19823	
1899.89	19393	
1901.65	19396	
1903.41	19058	
1905.16	19241	
1906.92	18907	
1908.67	18419	
1910.42	18669	
1912.18	18331	
1913.93	18402	
1915.68	18144	
1917.43	17687	
1919.18	17579	
1920.93	17567	
1922.67	17365	
1924.42	17082	
1926.17	17384	
1927.91	17191	
1929.66	17097	
1931.4	16644	
1933.14	16517	
1934.88	16381	
1936.63	16385	
1938.37	16074	
1940.11	16476	
1941.85	16092	
1943.58	15884	
1945.32	15590	
1947.06	15478	
1948.79	15365	
1950.53	15220	
1952.26	15360	
1954	15505	
1955.73	15173	
1957.46	14883	
1959.19	14898	
1960.92	15202	
1962.65	14924	
1964.38	14807	
1966.11	14579	
1967.84	14637	
1969.56	14679	
1971.29	14234	
1973.01	14447	
1974.74	14043	
1976.46	13978	
1978.18	14117	
1979.91	13972	
1981.62	13714	
1983.35	13787	
1985.06	13677	
1986.78	13678	
1988.5	13222	
1990.22	13466	
1991.94	13436	
1993.65	12870	
1995.36	13169	
1997.08	13058	
1998.79	13135	
2000.5	12914	
2002.22	13023	
2003.92	12804	
2005.64	12911	
2007.34	12781	
2009.05	12561	
2010.76	12549	
2012.47	12464	
2014.17	12617	
2015.88	12150	
2017.58	12218	
2019.29	12028	
2020.99	12139	
2022.69	11891	
2024.39	11967	
2026.09	11947	
2027.79	12190	
2029.49	11916	
2031.19	11667	
2032.89	11585	
2034.58	11663	
2036.28	11575	
2037.98	11506	
2039.67	11591	
2041.36	11734	
2043.06	11871	
2044.75	11525	
2046.44	11827	
2048.13	11391	
2049.82	11461	
2051.51	11641	
2053.2	11065	
2054.88	11241	
2056.57	11225	
2058.26	11254	
2059.94	10779	
2061.63	11330	
2063.31	11046	
2065	11208	
2066.67	11069	
2068.36	11071	
2070.04	10805	
2071.72	10842	
2073.4	11340	
2075.07	11134	
2076.75	10608	
2078.43	10920	
2080.1	10911	
2081.78	11007	
2083.45	11199	
2085.13	10885	
2086.8	10732	
2088.47	10933	
2090.14	11136	
2091.81	10801	
2093.48	10872	
2095.15	10986	
2096.82	10978	
2098.49	11022	
2100.16	11110	
2101.82	10950	
2103.49	11013	
2105.15	11120	
2106.81	11151	
2108.48	11142	
2110.14	11285	
2111.8	11306	
2113.46	11070	
2115.12	11277	
2116.78	11359	
2118.44	11694	
2120.1	11473	
2121.75	11379	
2123.41	11551	
2125.07	11419	
2126.72	11779	
2128.38	11456	
2130.03	11635	
2131.68	11519	
2133.33	11679	
2134.98	11983	
2136.63	11632	
2138.28	11965	
2139.93	11705	
2141.58	11863	
2143.22	12091	
2144.87	12122	
2146.52	11799	
2148.16	12272	
2149.8	12422	
2151.45	12279	
2153.09	12419	
2154.73	12361	
2156.37	12314	
2158.01	12303	
2159.65	12727	
2161.29	12773	
2162.93	12594	
2164.57	12706	
2166.2	12710	
2167.84	12847	
2169.47	12957	
2171.11	13171	
2172.74	13161	
2174.37	13103	
2176.01	12972	
2177.64	13132	
2179.27	13154	
2180.9	13442	
2182.53	13436	
2184.15	13286	
2185.78	13394	
2187.41	13693	
2189.04	13697	
2190.66	13878	
2192.28	13741	
2193.91	14021	
2195.53	14172	
2197.15	14178	
2198.77	14381	
2200.4	14468	
2202.02	14707	
2203.64	14738	
2205.25	14673	
2206.87	14642	
2208.49	15104	
2210.1	15097	
2211.72	14979	
2213.34	15428	
2214.95	15449	
2216.56	15671	
2218.17	15990	
2219.79	15927	
2221.4	15812	
2223.01	16128	
2224.62	16413	
2226.23	16669	
2227.84	16192	
2229.44	16881	
2231.05	16910	
2232.66	17294	
2234.26	17352	
2235.86	16991	
2237.47	17683	
2239.07	17274	
2240.67	17999	
2242.28	17916	
2243.88	18320	
2245.48	18381	
2247.07	18599	
2248.67	18877	
2250.27	18896	
2251.87	19349	
2253.47	19478	
2255.06	19435	
2256.65	19959	
2258.25	19739	
2259.84	19842	
2261.44	20370	
2263.03	20512	
2264.62	20421	
2266.21	21119	
2267.8	21311	
2269.39	21529	
2270.98	21756	
2272.56	22103	
2274.15	22281	
2275.74	22528	
2277.32	22490	
2278.9	22960	
2280.49	22619	
2282.07	22973	
2283.66	23752	
2285.24	23673	
2286.82	24131	
2288.4	24185	
2289.98	24334	
2291.56	24710	
2293.14	24812	
2294.71	24913	
2296.29	25248	
2297.86	25865	
2299.44	26064	
2301.01	25687	
2302.59	26528	
2304.16	27092	
2305.73	26782	
2307.3	27096	
2308.87	27917	
2310.45	27564	
2312.01	28068	
2313.58	28595	
2315.15	28530	
2316.72	29425	
2318.28	29041	
2319.85	29810	
2321.41	30399	
2322.98	30155	
2324.54	30766	
2326.1	31349	
2327.67	31462	
2329.23	31557	
2330.79	32185	
2332.35	32741	
2333.91	32560	
2335.47	33021	
2337.02	32824	
2338.58	33934	
2340.14	34008	
2341.69	34134	
2343.25	34586	
2344.8	35198	
2346.35	35201	
2347.91	35316	
2349.46	35563	
2351.01	36123	
2352.56	36269	
2354.11	36872	
2355.66	37009	
2357.21	37494	
2358.76	37777	
2360.3	38158	
2361.85	37824	
2363.4	38337	
2364.94	38473	
2366.48	38585	
2368.03	38912	
2369.57	39040	
2371.11	39596	
2372.65	39840	
2374.19	40096	
2375.73	39766	
2377.27	40071	
2378.81	40418	
2380.35	40218	
2381.88	41416	
2383.42	40474	
2384.95	41606	
2386.49	41606	
2388.03	41467	
2389.56	41439	
2391.09	41853	
2392.62	42242	
2394.16	42077	
2395.68	42391	
2397.21	42620	
2398.74	42528	
2400.27	42791	
2401.8	43052	
2403.32	42981	
2404.85	43268	
2406.38	43220	
2407.9	43173	
2409.42	42780	
2410.95	43704	
2412.47	43022	
2414	43257	
2415.52	43505	
2417.04	43823	
2418.56	43824	
2420.08	43245	
2421.59	43647	
2423.11	43308	
2424.63	43125	
2426.15	42980	
2427.66	43468	
2429.17	43333	
2430.69	43168	
2432.2	43512	
2433.71	43346	
2435.23	43069	
2436.74	43503	
2438.25	42634	
2439.76	42680	
2441.27	42561	
2442.78	42382	
2444.29	42463	
2445.79	42167	
2447.3	42552	
2448.8	42311	
2450.31	42472	
2451.81	41657	
2453.32	41791	
2454.82	41384	
2456.32	41185	
2457.82	40854	
2459.32	40498	
2460.82	39940	
2462.32	40139	
2463.82	40242	
2465.32	39749	
2466.82	39879	
2468.32	39436	
2469.81	39029	
2471.31	38569	
2472.8	38679	
2474.29	38747	
2475.79	38432	
2477.28	38358	
2478.77	38542	
2480.26	37847	
2481.75	37866	
2483.24	37810	
2484.73	38191	
2486.22	37843	
2487.71	37388	
2489.19	37313	
2490.68	37545	
2492.16	36661	
2493.65	36915	
2495.13	36876	
2496.62	36626	
2498.1	36202	
2499.58	36588	
2501.06	35883	
2502.54	36618	
2504.02	36195	
2505.5	36065	
2506.98	36057	
2508.46	35411	
2509.94	35476	
2511.41	35161	
2512.89	34920	
2514.36	35312	
2515.84	35197	
2517.31	35122	
2518.78	34956	
2520.26	34910	
2521.73	34269	
2523.2	34678	
2524.67	34448	
2526.14	34260	
2527.61	34204	
2529.07	34021	
2530.54	33708	
2532.01	34048	
2533.48	33812	
2534.94	33742	
2536.41	33192	
2537.87	33158	
2539.33	33260	
2540.79	33278	
2542.26	33096	
2543.72	32760	
2545.18	32806	
2546.64	33082	
2548.1	32797	
2549.56	32356	
2551.01	32141	
2552.47	32259	
2553.93	32390	
2555.38	32474	
2556.84	31979	
2558.29	31853	
2559.75	31727	
2561.2	31555	
2562.65	31769	
2564.1	31472	
2565.56	31436	
2567	31058	
2568.46	30831	
2569.9	31006	
2571.35	31185	
2572.8	31384	
2574.25	30661	
2575.69	30410	
2577.14	30413	
2578.58	30492	
2580.03	30378	
2581.47	30234	
2582.91	30378	
2584.35	29710	
2585.8	29923	
2587.24	29907	
2588.68	29697	
2590.12	29385	
2591.56	29522	
2592.99	29092	
2594.43	29153	
2595.87	29397	
2597.3	29414	
2598.74	29309	
2600.17	29534	
2601.61	29232	
2603.04	28810	
2604.47	29079	
2605.9	29250	
2607.34	28551	
2608.77	28980	
2610.2	29289	
2611.63	28615	
2613.05	28745	
2614.48	29019	
2615.91	28582	
2617.34	28950	
2618.76	28475	
2620.19	28566	
2621.61	28544	
2623.03	28588	
2624.46	28457	
2625.88	28451	
2627.3	28493	
2628.72	28337	
2630.14	28390	
2631.56	28274	
2632.98	28240	
2634.4	27782	
2635.82	28295	
2637.24	27639	
2638.65	27839	
2640.07	28222	
2641.48	27833	
2642.9	28473	
2644.31	27839	
2645.72	27675	
2647.14	27961	
2648.55	27558	
2649.96	28010	
2651.37	27845	
2652.78	28012	
2654.19	27706	
2655.6	27597	
2657	27694	
2658.41	28035	
2659.82	27553	
2661.22	27769	
2662.63	27594	
2664.03	27917	
2665.44	27899	
2666.84	27707	
2668.24	27878	
2669.64	27895	
2671.04	27740	
2672.45	27884	
2673.84	27877	
2675.24	27779	
2676.64	27901	
2678.04	27784	
2679.44	27632	
2680.83	27355	
2682.23	27693	
2683.62	27670	
2685.02	27525	
2686.41	27682	
2687.8	27539	
2689.2	27819	
2690.59	27555	
2691.98	27381	
2693.37	27396	
2694.76	27852	
2696.15	27211	
2697.54	27571	
2698.92	27466	
2700.31	27326	
2701.7	27202	
2703.08	27122	
2704.47	26821	
2705.85	27361	
2707.24	26888	
2708.62	27095	
2710	27250	
2711.38	27100	
2712.77	27232	
2714.14	27514	
2715.53	26877	
2716.9	27129	
2718.28	26982	
2719.66	27278	
2721.04	27398	
2722.41	27048	
2723.79	27386	
2725.16	27545	
2726.54	27461	
2727.91	27425	
2729.29	27415	
2730.66	27443	
2732.03	27324	
2733.4	27256	
2734.77	27372	
2736.14	27449	
2737.51	27135	
2738.88	27080	
2740.25	27374	
2741.62	27272	
2742.98	27286	
2744.35	27018	
2745.71	27636	
2747.08	27711	
2748.44	27279	
2749.81	27377	
2751.17	27094	
2752.53	27240	
2753.89	27311	
2755.25	26929	
2756.61	26830	
2757.97	26417	
2759.33	26913	
2760.69	26684	
2762.05	26920	
2763.41	26797	
2764.76	26918	
2766.12	26659	
2767.47	27040	
2768.83	26654	
2770.18	26802	
2771.53	26745	
2772.88	26933	
2774.24	26844	
2775.59	27045	
2776.94	26771	
2778.29	26934	
2779.63	26911	
2780.98	27076	
2782.33	26807	
2783.68	26697	
2785.03	26609	
2786.37	26625	
2787.72	26426	
2789.06	26587	
2790.41	26820	
2791.75	26712	
2793.09	27010	
2794.43	26355	
2795.77	26985	
2797.11	26972	
2798.45	27100	
2799.79	27128	
2801.13	26963	
2802.47	26888	
2803.81	27106	
2805.14	26927	
2806.48	26890	
2807.82	26933	
2809.15	27182	
2810.48	27158	
2811.82	27159	
2813.15	27175	
2814.48	27435	
2815.81	27099	
2817.14	27365	
2818.48	27091	
2819.8	27131	
2821.13	27215	
2822.46	26953	
2823.79	27290	
2825.12	26775	
2826.44	26891	
2827.77	27291	
2829.09	26908	
2830.42	26917	
2831.74	27187	
2833.07	27004	
2834.39	27063	
2835.71	27244	
2837.03	27082	
2838.35	27207	
2839.67	27477	
2840.99	27390	
2842.31	26952	
2843.63	27227	
2844.95	26701	
2846.26	27228	
2847.58	27191	
2848.89	27350	
2850.21	27229	
2851.52	27282	
2852.84	27180	
2854.15	27306	
2855.46	27467	
2856.78	27599	
2858.09	27334	
2859.4	27494	
2860.71	27793	
2862.02	27510	
2863.32	28075	
2864.63	27689	
2865.94	27551	
2867.25	27802	
2868.55	27704	
2869.86	27776	
2871.16	28082	
2872.47	27994	
2873.77	28178	
2875.07	27736	
2876.37	28217	
2877.68	27989	
2878.98	28170	
2880.28	27771	
2881.58	27597	
2882.88	27847	
2884.18	27688	
2885.47	28361	
2886.77	27817	
2888.07	27769	
2889.36	27633	
2890.66	28020	
2891.95	28114	
2893.24	27834	
2894.54	27496	
2895.83	28063	
2897.12	27608	
2898.42	27589	
2899.71	27603	
2901	27782	
2902.28	27755	
2903.58	27344	
2904.86	27886	
2906.15	27513	
2907.44	27725	
2908.72	27416	
2910.01	27563	
2911.29	27267	
2912.58	27798	
2913.86	27270	
2915.15	27843	
2916.43	27335	
2917.71	27735	
2918.99	27611	
2920.27	27558	
2921.55	27531	
2922.83	27321	
2924.11	27159	
2925.39	27241	
2926.67	27427	
2927.94	27047	
2929.22	27036	
2930.5	26673	
2931.77	26851	
2933.05	26933	
2934.32	26698	
2935.59	27030	
2936.87	26870	
2938.14	27175	
2939.41	26898	
2940.68	26517	
2941.95	26669	
2943.22	26553	
2944.49	26495	
2945.76	26678	
2947.02	26214	
2948.29	26436	
2949.56	26560	
2950.82	26529	
2952.09	26183	
2953.35	25939	
2954.62	26334	
2955.88	25879	
2957.14	26041	
2958.4	25927	
2959.67	25688	
2960.93	25768	
2962.19	25965	
2963.45	25572	
2964.71	25557	
2965.96	25596	
2967.22	25686	
2968.48	25506	
2969.74	25346	
2970.99	25268	
2972.25	25360	
2973.5	25098	
2974.75	25005	
2976.01	24922	
2977.26	24804	
2978.51	25064	
2979.76	25169	
2981.02	25042	
2982.26	24741	
2983.52	24839	
2984.76	24670	
2986.01	24582	
2987.26	24237	
2988.51	24732	
2989.75	24460	
2991	24095	
2992.24	24179	
2993.49	24256	
2994.73	24224	
2995.98	23978	
2997.22	24170	
2998.46	24001	
2999.7	23646	
3000.94	23799	
3002.18	23519	
3003.42	23797	
3004.66	23544	
3005.9	23040	
3007.14	23193	
3008.38	23243	
3009.61	23315	
3010.85	23251	
3012.09	22872	
3013.32	23250	
3014.56	22752	
3015.79	22979	
3017.02	22476	
3018.25	22685	
3019.49	22225	
3020.72	22399	
3021.95	22425	
3023.18	22580	
3024.41	22036	
3025.64	22530	
3026.86	22350	
3028.09	22192	
3029.32	22012	
3030.54	22010	
3031.77	21811	
3032.99	22022	
3034.22	21916	
3035.44	21326	
3036.67	21785	
3037.89	21467	
3039.11	21653	
3040.33	21208	
3041.55	21229	
3042.77	21200	
3043.99	21058	
3045.21	20810	
3046.43	21212	
3047.65	20776	
3048.87	21046	
3050.08	21000	
