Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
1414.94	332	
1416.92	331	
1418.89	329	
1420.87	338	
1422.84	340	
1424.81	333	
1426.79	335	
1428.76	334	
1430.73	333	
1432.7	323	
1434.66	323	
1436.63	317	
1438.6	313	
1440.57	303	
1442.53	299	
1444.49	303	
1446.46	308	
1448.42	313	
1450.38	314	
1452.34	318	
1454.3	314	
1456.26	314	
1458.21	320	
1460.17	315	
1462.13	311	
1464.08	308	
1466.04	305	
1467.99	306	
1469.94	312	
1471.89	313	
1473.85	309	
1475.8	306	
1477.74	303	
1479.69	306	
1481.64	312	
1483.58	302	
1485.53	309	
1487.47	315	
1489.42	319	
1491.36	324	
1493.3	333	
1495.24	334	
1497.18	327	
1499.12	321	
1501.06	321	
1503	316	
1504.94	310	
1506.87	294	
1508.81	297	
1510.74	301	
1512.67	306	
1514.6	311	
1516.54	325	
1518.47	331	
1520.4	341	
1522.33	352	
1524.25	369	
1526.18	377	
1528.11	382	
1530.03	380	
1531.96	372	
1533.88	364	
1535.8	375	
1537.73	378	
1539.65	384	
1541.57	395	
1543.49	412	
1545.4	422	
1547.32	443	
1549.24	461	
1551.15	466	
1553.07	475	
1554.98	491	
1556.9	512	
1558.81	550	
1560.72	560	
1562.63	574	
1564.54	596	
1566.45	606	
1568.36	601	
1570.26	601	
1572.17	589	
1574.08	569	
1575.98	561	
1577.88	561	
1579.79	559	
1581.69	550	
1583.59	535	
1585.49	531	
1587.39	523	
1589.29	515	
1591.19	503	
1593.08	492	
1594.98	480	
1596.87	481	
1598.77	481	
1600.66	479	
1602.55	467	
1604.45	445	
1606.34	438	
1608.23	428	
1610.12	422	
1612	412	
1613.89	393	
1615.78	388	
1617.66	386	
1619.55	391	
1621.43	384	
1623.32	394	
1625.2	379	
1627.08	350	
1628.96	338	
1630.84	322	
1632.72	316	
1634.6	301	
1636.48	285	
1638.35	287	
1640.23	284	
1642.1	295	
1643.98	295	
1645.85	325	
1647.72	312	
1649.59	284	
1651.46	279	
1653.33	269	
1655.2	267	
1657.07	255	
1658.94	245	
1660.8	248	
1662.67	250	
1664.53	263	
1666.4	265	
1668.26	284	
1670.12	268	
1671.98	252	
1673.84	252	
1675.7	250	
1677.56	247	
1679.42	246	
1681.28	255	
1683.13	266	
1684.99	284	
1686.84	297	
1688.7	297	
1690.55	300	
1692.4	287	
1694.25	294	
1696.1	280	
1697.95	272	
1699.8	262	
1701.65	264	
1703.49	263	
1705.34	264	
1707.19	261	
1709.03	248	
1710.87	245	
1712.72	248	
1714.56	245	
1716.4	237	
1718.24	210	
1720.08	207	
1721.92	201	
1723.76	209	
1725.6	209	
1727.43	208	
1729.27	213	
1731.1	215	
1732.94	221	
1734.77	236	
1736.6	248	
1738.43	242	
1740.26	266	
1742.09	283	
1743.92	299	
1745.75	313	
1747.57	305	
1749.4	309	
1751.23	294	
1753.05	265	
1754.88	249	
1756.7	245	
1758.52	224	
1760.34	216	
1762.16	221	
1763.98	221	
1765.8	226	
1767.62	212	
1769.43	234	
1771.25	250	
1773.07	242	
1774.88	228	
1776.7	232	
1778.51	218	
1780.32	210	
1782.13	198	
1783.95	186	
1785.75	189	
1787.56	177	
1789.37	186	
1791.18	213	
1792.98	218	
1794.79	234	
1796.6	239	
1798.4	257	
1800.2	251	
1802.01	263	
1803.81	268	
1805.61	266	
1807.41	271	
1809.21	263	
1811	262	
1812.8	248	
1814.6	246	
1816.4	234	
1818.19	225	
1819.99	226	
1821.78	227	
1823.57	226	
1825.36	243	
1827.15	230	
1828.94	241	
1830.73	239	
1832.52	239	
1834.31	235	
1836.1	234	
1837.88	217	
1839.67	219	
1841.45	222	
1843.24	230	
1845.02	223	
1846.8	231	
1848.58	230	
1850.36	229	
1852.14	235	
1853.92	227	
1855.7	223	
1857.48	232	
1859.25	214	
1861.03	223	
1862.8	242	
1864.58	241	
1866.35	238	
1868.12	236	
1869.9	241	
1871.67	232	
1873.44	233	
1875.21	215	
1876.98	212	
1878.74	217	
1880.51	197	
1882.28	209	
1884.04	220	
1885.81	209	
1887.57	210	
1889.33	214	
1891.09	221	
1892.85	230	
1894.62	241	
1896.38	246	
1898.13	253	
1899.89	262	
1901.65	247	
1903.41	254	
1905.16	254	
1906.92	249	
1908.67	236	
1910.42	240	
1912.18	240	
1913.93	234	
1915.68	232	
1917.43	228	
1919.18	230	
1920.93	231	
1922.67	229	
1924.42	221	
1926.17	223	
1927.91	228	
1929.66	228	
1931.4	239	
1933.14	241	
1934.88	236	
1936.63	235	
1938.37	232	
1940.11	234	
1941.85	229	
1943.58	230	
1945.32	222	
1947.06	223	
1948.79	223	
1950.53	217	
1952.26	226	
1954	222	
1955.73	222	
1957.46	218	
1959.19	219	
1960.92	218	
1962.65	226	
1964.38	237	
1966.11	246	
1967.84	242	
1969.56	246	
1971.29	239	
1973.01	235	
1974.74	222	
1976.46	225	
1978.18	219	
1979.91	222	
1981.62	228	
1983.35	239	
1985.06	237	
1986.78	246	
1988.5	238	
1990.22	238	
1991.94	220	
1993.65	214	
1995.36	212	
1997.08	226	
1998.79	228	
2000.5	236	
2002.22	245	
2003.92	250	
2005.64	250	
2007.34	253	
2009.05	253	
2010.76	255	
2012.47	242	
2014.17	247	
2015.88	246	
2017.58	249	
2019.29	239	
2020.99	240	
2022.69	242	
2024.39	239	
2026.09	230	
2027.79	225	
2029.49	230	
2031.19	236	
2032.89	235	
2034.58	244	
2036.28	246	
2037.98	246	
2039.67	252	
2041.36	255	
2043.06	248	
2044.75	232	
2046.44	215	
2048.13	211	
2049.82	211	
2051.51	210	
2053.2	209	
2054.88	221	
2056.57	222	
2058.26	231	
2059.94	245	
2061.63	242	
2063.31	244	
2065	239	
2066.67	238	
2068.36	234	
2070.04	232	
2071.72	229	
2073.4	226	
2075.07	233	
2076.75	229	
2078.43	240	
2080.1	245	
2081.78	238	
2083.45	240	
2085.13	239	
2086.8	237	
2088.47	235	
2090.14	236	
2091.81	240	
2093.48	240	
2095.15	243	
2096.82	243	
2098.49	243	
2100.16	238	
2101.82	234	
2103.49	233	
2105.15	233	
2106.81	237	
2108.48	240	
2110.14	241	
2111.8	245	
2113.46	245	
2115.12	242	
2116.78	243	
2118.44	242	
2120.1	244	
2121.75	248	
2123.41	255	
2125.07	256	
2126.72	261	
2128.38	261	
2130.03	260	
2131.68	258	
2133.33	258	
2134.98	262	
2136.63	268	
2138.28	260	
2139.93	256	
2141.58	255	
2143.22	250	
2144.87	243	
2146.52	239	
2148.16	245	
2149.8	247	
2151.45	248	
2153.09	259	
2154.73	275	
2156.37	277	
2158.01	264	
2159.65	257	
2161.29	255	
2162.93	243	
2164.57	234	
2166.2	222	
2167.84	227	
2169.47	221	
2171.11	224	
2172.74	224	
2174.37	232	
2176.01	232	
2177.64	227	
2179.27	229	
2180.9	231	
2182.53	229	
2184.15	226	
2185.78	235	
2187.41	247	
2189.04	253	
2190.66	255	
2192.28	244	
2193.91	253	
2195.53	256	
2197.15	251	
2198.77	231	
2200.4	216	
2202.02	209	
2203.64	210	
2205.25	218	
2206.87	221	
2208.49	226	
2210.1	229	
2211.72	246	
2213.34	257	
2214.95	266	
2216.56	260	
2218.17	238	
2219.79	234	
2221.4	225	
2223.01	235	
2224.62	235	
2226.23	230	
2227.84	223	
2229.44	228	
2231.05	245	
2232.66	237	
2234.26	241	
2235.86	237	
2237.47	236	
2239.07	241	
2240.67	238	
2242.28	249	
2243.88	238	
2245.48	225	
2247.07	221	
2248.67	223	
2250.27	230	
2251.87	226	
2253.47	227	
2255.06	236	
2256.65	243	
2258.25	260	
2259.84	267	
2261.44	267	
2263.03	253	
2264.62	249	
2266.21	238	
2267.8	236	
2269.39	226	
2270.98	210	
2272.56	196	
2274.15	197	
2275.74	191	
2277.32	202	
2278.9	209	
2280.49	213	
2282.07	206	
2283.66	213	
2285.24	218	
2286.82	229	
2288.4	223	
2289.98	224	
2291.56	226	
2293.14	219	
2294.71	223	
2296.29	229	
2297.86	235	
2299.44	246	
2301.01	236	
2302.59	247	
2304.16	250	
2305.73	241	
2307.3	235	
2308.87	235	
2310.45	223	
2312.01	217	
2313.58	221	
2315.15	214	
2316.72	220	
2318.28	216	
2319.85	214	
2321.41	233	
2322.98	250	
2324.54	270	
2326.1	279	
2327.67	309	
2329.23	314	
2330.79	321	
2332.35	308	
2333.91	288	
2335.47	262	
2337.02	234	
2338.58	229	
2340.14	226	
2341.69	224	
2343.25	223	
2344.8	236	
2346.35	253	
2347.91	247	
2349.46	254	
2351.01	251	
2352.56	256	
2354.11	247	
2355.66	269	
2357.21	274	
2358.76	269	
2360.3	248	
2361.85	238	
2363.4	231	
2364.94	227	
2366.48	214	
2368.03	225	
2369.57	222	
2371.11	222	
2372.65	216	
2374.19	231	
2375.73	221	
2377.27	217	
2378.81	200	
2380.35	216	
2381.88	214	
2383.42	230	
2384.95	233	
2386.49	255	
2388.03	252	
2389.56	247	
2391.09	244	
2392.62	242	
2394.16	229	
2395.68	225	
2397.21	206	
2398.74	206	
2400.27	181	
2401.8	189	
2403.32	209	
2404.85	227	
2406.38	228	
2407.9	239	
2409.42	247	
2410.95	245	
2412.47	230	
2414	227	
2415.52	220	
2417.04	225	
2418.56	218	
2420.08	238	
2421.59	241	
2423.11	266	
2424.63	267	
2426.15	265	
2427.66	268	
2429.17	255	
2430.69	238	
2432.2	234	
2433.71	239	
2435.23	245	
2436.74	231	
2438.25	240	
2439.76	231	
2441.27	255	
2442.78	249	
2444.29	250	
2445.79	253	
2447.3	253	
2448.8	231	
2450.31	228	
2451.81	220	
2453.32	218	
2454.82	221	
2456.32	218	
2457.82	211	
2459.32	215	
2460.82	216	
2462.32	216	
2463.82	219	
2465.32	230	
2466.82	232	
2468.32	244	
2469.81	243	
2471.31	245	
2472.8	253	
2474.29	250	
2475.79	248	
2477.28	243	
2478.77	232	
2480.26	234	
2481.75	239	
2483.24	243	
2484.73	232	
2486.22	229	
2487.71	215	
2489.19	195	
2490.68	190	
2492.16	184	
2493.65	186	
2495.13	212	
2496.62	219	
2498.1	246	
2499.58	261	
2501.06	260	
2502.54	246	
2504.02	258	
2505.5	235	
2506.98	210	
2508.46	199	
2509.94	195	
2511.41	206	
2512.89	224	
2514.36	213	
2515.84	215	
2517.31	207	
2518.78	212	
2520.26	212	
2521.73	224	
2523.2	219	
2524.67	225	
2526.14	223	
2527.61	235	
2529.07	235	
2530.54	240	
2532.01	240	
2533.48	233	
2534.94	237	
2536.41	242	
2537.87	227	
2539.33	221	
2540.79	224	
2542.26	231	
2543.72	214	
2545.18	222	
2546.64	214	
2548.1	225	
2549.56	229	
2551.01	223	
2552.47	219	
2553.93	203	
2555.38	207	
2556.84	213	
2558.29	229	
2559.75	234	
2561.2	225	
2562.65	232	
2564.1	228	
2565.56	234	
2567	228	
2568.46	236	
2569.9	232	
2571.35	235	
2572.8	259	
2574.25	275	
2575.69	272	
2577.14	274	
2578.58	274	
2580.03	271	
2581.47	266	
2582.91	249	
2584.35	231	
2585.8	229	
2587.24	218	
2588.68	207	
2590.12	220	
2591.56	227	
2592.99	233	
2594.43	260	
2595.87	285	
2597.3	298	
2598.74	305	
2600.17	299	
2601.61	293	
2603.04	293	
2604.47	286	
2605.9	283	
2607.34	282	
2608.77	278	
2610.2	282	
2611.63	281	
2613.05	279	
2614.48	289	
2615.91	283	
2617.34	267	
2618.76	244	
2620.19	239	
2621.61	234	
2623.03	244	
2624.46	245	
2625.88	256	
2627.3	266	
2628.72	279	
2630.14	293	
2631.56	314	
2632.98	318	
2634.4	318	
2635.82	312	
2637.24	309	
2638.65	309	
2640.07	313	
2641.48	300	
2642.9	294	
2644.31	282	
2645.72	280	
2647.14	281	
2648.55	280	
2649.96	292	
2651.37	287	
2652.78	287	
2654.19	286	
2655.6	293	
2657	291	
2658.41	286	
2659.82	292	
2661.22	281	
2662.63	301	
2664.03	306	
2665.44	303	
2666.84	304	
2668.24	312	
2669.64	327	
2671.04	332	
2672.45	334	
2673.84	324	
2675.24	325	
2676.64	332	
2678.04	330	
2679.44	345	
2680.83	333	
2682.23	333	
2683.62	339	
2685.02	340	
2686.41	332	
2687.8	316	
2689.2	297	
2690.59	289	
2691.98	292	
2693.37	306	
2694.76	306	
2696.15	317	
2697.54	313	
2698.92	311	
2700.31	312	
2701.7	295	
2703.08	284	
2704.47	268	
2705.85	265	
2707.24	285	
2708.62	289	
2710	303	
2711.38	311	
2712.77	320	
2714.14	313	
2715.53	308	
2716.9	300	
2718.28	283	
2719.66	263	
2721.04	249	
2722.41	233	
2723.79	234	
2725.16	234	
2726.54	233	
2727.91	237	
2729.29	236	
2730.66	240	
2732.03	239	
2733.4	237	
2734.77	236	
2736.14	254	
2737.51	260	
2738.88	256	
2740.25	264	
2741.62	267	
2742.98	255	
2744.35	263	
2745.71	241	
2747.08	235	
2748.44	234	
2749.81	227	
2751.17	235	
2752.53	252	
2753.89	248	
2755.25	249	
2756.61	249	
2757.97	243	
2759.33	237	
2760.69	231	
2762.05	220	
2763.41	234	
2764.76	245	
2766.12	230	
2767.47	233	
2768.83	223	
2770.18	232	
2771.53	238	
2772.88	231	
2774.24	229	
2775.59	224	
2776.94	224	
2778.29	233	
2779.63	244	
2780.98	252	
2782.33	231	
2783.68	229	
2785.03	221	
2786.37	231	
2787.72	229	
2789.06	233	
2790.41	225	
2791.75	216	
2793.09	209	
2794.43	209	
2795.77	208	
2797.11	222	
2798.45	227	
2799.79	242	
2801.13	260	
2802.47	280	
2803.81	296	
2805.14	293	
2806.48	277	
2807.82	260	
2809.15	252	
2810.48	238	
2811.82	222	
2813.15	228	
2814.48	218	
2815.81	211	
2817.14	224	
2818.48	230	
2819.8	222	
2821.13	214	
2822.46	212	
2823.79	215	
2825.12	217	
2826.44	211	
2827.77	212	
2829.09	202	
2830.42	195	
2831.74	197	
2833.07	215	
2834.39	208	
2835.71	207	
2837.03	224	
2838.35	234	
2839.67	259	
2840.99	261	
2842.31	269	
2843.63	272	
2844.95	256	
2846.26	256	
2847.58	250	
2848.89	241	
2850.21	216	
2851.52	215	
2852.84	210	
2854.15	217	
2855.46	221	
2856.78	213	
2858.09	215	
2859.4	213	
2860.71	202	
2862.02	212	
2863.32	209	
2864.63	206	
2865.94	203	
2867.25	216	
2868.55	215	
2869.86	218	
2871.16	217	
2872.47	216	
2873.77	220	
2875.07	224	
2876.37	224	
2877.68	244	
2878.98	248	
2880.28	245	
2881.58	235	
2882.88	239	
2884.18	227	
2885.47	212	
2886.77	218	
2888.07	215	
2889.36	207	
2890.66	209	
2891.95	216	
2893.24	230	
2894.54	221	
2895.83	206	
2897.12	193	
2898.42	199	
2899.71	192	
2901	185	
2902.28	201	
2903.58	201	
2904.86	204	
2906.15	213	
2907.44	225	
2908.72	239	
2910.01	243	
2911.29	241	
2912.58	241	
2913.86	237	
2915.15	221	
2916.43	208	
2917.71	202	
2918.99	190	
2920.27	182	
2921.55	165	
2922.83	166	
2924.11	175	
2925.39	182	
2926.67	185	
2927.94	187	
2929.22	193	
2930.5	200	
2931.77	200	
2933.05	207	
2934.32	214	
2935.59	222	
2936.87	211	
2938.14	207	
2939.41	202	
2940.68	213	
2941.95	220	
2943.22	213	
2944.49	221	
2945.76	220	
2947.02	216	
2948.29	220	
2949.56	219	
2950.82	222	
2952.09	208	
2953.35	205	
2954.62	208	
2955.88	216	
2957.14	212	
2958.4	209	
2959.67	202	
2960.93	203	
2962.19	196	
2963.45	190	
2964.71	195	
2965.96	197	
2967.22	199	
2968.48	212	
2969.74	220	
2970.99	229	
2972.25	228	
2973.5	236	
2974.75	236	
2976.01	241	
2977.26	238	
2978.51	235	
2979.76	241	
2981.02	231	
2982.26	225	
2983.52	229	
2984.76	224	
2986.01	241	
2987.26	239	
2988.51	236	
2989.75	240	
2991	243	
2992.24	234	
2993.49	219	
2994.73	208	
2995.98	194	
2997.22	189	
2998.46	188	
2999.7	187	
3000.94	196	
3002.18	186	
3003.42	178	
3004.66	193	
3005.9	206	
3007.14	198	
3008.38	198	
3009.61	193	
3010.85	208	
3012.09	213	
3013.32	204	
3014.56	208	
3015.79	207	
3017.02	201	
3018.25	206	
3019.49	212	
3020.72	213	
3021.95	192	
3023.18	191	
3024.41	183	
3025.64	184	
3026.86	172	
3028.09	171	
3029.32	184	
3030.54	185	
3031.77	192	
3032.99	200	
3034.22	199	
3035.44	202	
3036.67	200	
3037.89	205	
3039.11	204	
3040.33	212	
3041.55	223	
3042.77	229	
3043.99	229	
3045.21	224	
3046.43	221	
3047.65	217	
3048.87	213	
3050.08	210	
3051.3	206	
3052.51	203	
3053.73	206	
3054.94	212	
3056.16	202	
3057.37	197	
3058.58	185	
3059.79	183	
3061	175	
3062.21	183	
3063.42	179	
3064.63	167	
3065.84	165	
3067.05	167	
3068.26	164	
3069.46	163	
3070.67	156	
3071.87	162	
3073.08	160	
3074.28	173	
3075.49	182	
3076.69	199	
3077.89	197	
3079.1	199	
3080.3	202	
3081.5	200	
3082.7	198	
3083.9	200	
3085.1	199	
3086.3	201	
3087.49	197	
3088.69	193	
3089.89	184	
3091.08	176	
3092.28	169	
3093.47	167	
3094.67	173	
3095.86	179	
3097.05	185	
3098.25	190	
3099.44	202	
3100.63	220	
3101.82	225	
3103.01	220	
3104.2	207	
3105.39	202	
3106.58	191	
3107.76	183	
3108.95	177	
3110.14	178	
3111.32	174	
3112.51	177	
3113.69	179	
3114.88	190	
3116.06	189	
3117.24	188	
3118.42	182	
3119.61	177	
3120.79	169	
3121.97	162	
3123.15	163	
3124.33	176	
3125.5	182	
3126.68	189	
3127.86	182	
3129.04	193	
3130.21	195	
3131.39	199	
3132.56	194	
3133.74	184	
3134.91	174	
3136.08	179	
3137.26	188	
3138.43	187	
3139.6	191	
3140.77	186	
3141.94	178	
3143.11	190	
3144.28	192	
3145.45	199	
3146.62	201	
3147.79	204	
3148.95	206	
3150.12	229	
3151.28	236	
3152.45	228	
3153.61	230	
3154.77	213	
3155.94	206	
3157.1	197	
3158.26	177	
3159.42	167	
3160.58	153	
3161.75	143	
3162.9	137	
3164.06	142	
3165.22	149	
3166.38	147	
3167.54	162	
3168.7	162	
3169.85	175	
3171.01	176	
3172.16	185	
3173.32	190	
3174.47	189	
3175.62	189	
3176.77	189	
3177.93	194	
3179.08	190	
3180.23	179	
3181.38	171	
3182.53	161	
3183.68	160	
3184.83	162	
3185.97	168	
3187.12	165	
3188.27	168	
3189.41	171	
3190.56	174	
3191.7	183	
3192.85	177	
3193.99	180	
3195.13	182	
3196.28	184	
3197.42	181	
3198.56	174	
3199.7	174	
3200.84	171	
3201.98	167	
3203.12	176	
3204.26	184	
3205.4	189	
3206.53	193	
3207.67	199	
3208.8	202	
3209.94	199	
3211.07	193	
3212.21	189	
3213.34	195	
3214.48	189	
3215.61	188	
3216.74	193	
3217.87	191	
3219	184	
3220.13	181	
3221.26	170	
3222.39	164	
3223.52	161	
3224.65	164	
3225.78	167	
3226.9	166	
3228.03	162	
3229.16	167	
3230.28	166	
3231.41	168	
3232.53	169	
3233.65	160	
3234.77	147	
3235.9	147	
3237.02	155	
3238.14	158	
3239.26	159	
3240.38	158	
3241.5	159	
3242.62	166	
3243.73	167	
3244.85	176	
3245.97	182	
3247.08	173	
