-116.521679	-1.800000
-113.852079	-6.200000
-111.185414	-3.200000
-108.519501	-14.400000
-105.856521	-21.600000
-103.192110	4.600000
-100.530630	1.400000
-97.867721	-40.400000
-95.209918	8.200000
-92.550686	6.400000
-89.892202	5.000000
-87.236643	-13.200000
-84.579654	21.600000
-81.927764	-24.000000
-79.274444	17.600000
-76.624043	1.600000
-73.972214	-9.400000
-71.325474	1.200000
-68.677306	29.400000
-66.029880	-2.800000
-63.385369	3.400000
-60.739428	11.200000
-58.098569	25.000000
-55.456281	7.800000
-52.816902	7.000000
-50.176093	34.000000
-47.536025	26.800000
-44.901030	1.600000
-42.264605	14.400000
-39.631083	0.200000
-36.996133	0.200000
-34.366248	16.800000
-31.732771	12.800000
-29.104356	20.800000
-26.476675	-12.200000
-23.847565	16.000000
-21.223512	11.000000
-18.595870	31.800000
-15.973281	22.400000
-13.351424	63.800000
-10.730297	102.400000
-8.109901	213.600000
-5.492392	690.400000
-2.873455	2569.200000
-0.257403	7728.800000
2.357920	8024.200000
4.972515	6869.200000
7.584229	794.000000
10.197371	85.200000
12.805479	40.800000
15.417169	50.200000
18.023828	29.600000
20.631915	9.200000
23.239278	-0.200000
25.841616	18.000000
28.447532	9.200000
31.048426	5.200000
33.650748	21.400000
36.248053	27.600000
38.848933	14.200000
41.444798	-4.600000
44.042092	-16.200000
46.638666	11.600000
49.230231	-1.400000
51.823224	14.000000
54.413356	2.200000
57.004915	15.400000
59.593616	4.000000
62.183743	9.000000
64.768871	-4.200000
67.355427	8.800000
69.941269	10.600000
72.524257	-10.000000
75.108671	-0.600000
77.685957	12.600000
80.266809	0.200000
82.844812	21.800000
85.422105	-7.800000
88.000824	-6.800000
90.574561	-4.000000
93.149726	8.200000
95.722047	9.200000
98.293660	-13.800000
100.862433	32.000000
103.432633	8.000000
105.999994	5.000000
108.568782	9.600000
111.134733	7.200000
113.697849	-11.000000
116.264521	17.400000
118.821972	30.200000
121.385108	-15.400000
123.943284	14.200000
126.505015	6.200000
129.061789	14.800000
131.619989	32.800000
134.173237	51.400000
136.725787	47.600000
139.281887	83.400000
141.833039	131.800000
144.383494	101.200000
146.933251	121.600000
149.480189	170.200000
152.026432	127.000000
154.574100	151.200000
157.121072	158.400000
159.663109	145.400000
162.204452	125.000000
164.745102	135.800000
167.287178	129.400000
169.826442	141.800000
172.362898	175.200000
174.898662	144.800000
177.435852	166.200000
179.972351	155.800000
182.506044	152.200000
185.036933	138.800000
187.567134	115.600000
190.098761	126.200000
192.627586	129.000000
195.153612	154.400000
197.678952	156.200000
200.205717	147.800000
202.729686	114.400000
205.252970	146.200000
207.775569	148.000000
210.295375	127.400000
212.814497	144.400000
215.332938	171.400000
217.852802	137.600000
220.365665	110.400000
222.882059	144.200000
225.397771	157.000000
227.908593	144.000000
230.420840	110.400000
232.930305	145.800000
235.439090	152.400000
237.947198	148.400000
240.456730	166.800000
242.961381	125.600000
245.465356	138.600000
247.970755	135.200000
250.471279	147.000000
252.975326	128.600000
255.472403	133.400000
257.973003	131.000000
260.470831	143.400000
262.967986	139.600000
265.464468	175.200000
267.956087	139.200000
270.451226	163.600000
272.943598	164.000000
275.435300	161.400000
277.924239	148.200000
280.414601	146.000000
282.902202	147.800000
285.387043	167.200000
287.875399	181.800000
290.356815	163.800000
292.841745	149.400000
295.321830	163.600000
297.805427	129.000000
300.284181	176.400000
302.764358	130.200000
305.241784	170.400000
307.718546	147.800000
310.194644	169.600000
312.667995	187.400000
315.140683	174.200000
317.612710	188.800000
320.084076	198.000000
322.552697	231.600000
325.020660	202.600000
327.490044	193.400000
329.954606	212.000000
332.422672	184.800000
334.885918	184.200000
337.348506	173.800000
339.810438	200.000000
342.271713	138.800000
344.730254	178.200000
347.190217	178.800000
349.647447	201.200000
352.104023	175.000000
354.559945	160.000000
357.013137	174.400000
359.467752	190.800000
361.917565	181.600000
364.370874	202.800000
366.819384	160.000000
369.267244	163.400000
371.716526	178.200000
374.161014	196.400000
376.606924	197.200000
379.052184	168.400000
381.494726	187.200000
383.936620	193.800000
386.377867	168.400000
388.816398	206.600000
391.256350	191.600000
393.693590	193.800000
396.128117	171.600000
398.566132	191.800000
400.999370	181.400000
403.434029	166.600000
405.863916	169.800000
408.297288	159.000000
410.725890	168.600000
413.153850	164.400000
415.583232	183.400000
418.007848	183.400000
420.433886	181.800000
422.859283	169.200000
425.284040	181.200000
427.704039	179.800000
430.125458	212.000000
432.544182	140.800000
434.964326	175.000000
437.381775	176.000000
439.800644	179.000000
442.216820	183.600000
444.628248	174.000000
447.043153	178.000000
449.455369	173.200000
451.866950	172.000000
454.277897	183.000000
456.686158	192.800000
459.093786	186.200000
461.500782	152.600000
463.907147	182.200000
466.310829	198.400000
468.713881	185.400000
471.116303	164.600000
473.518095	184.400000
475.917209	159.200000
478.317743	168.800000
480.717648	173.000000
483.112831	153.800000
485.511480	186.200000
487.905408	186.600000
490.298711	178.600000
492.691389	150.400000
495.083441	194.400000
497.476911	157.400000
499.865669	155.200000
502.251761	152.200000
504.639273	143.800000
507.026162	140.400000
509.410387	150.200000
511.796030	105.200000
514.179012	118.600000
516.559333	118.800000
518.941073	130.800000
521.320154	103.400000
523.700654	114.200000
526.078496	146.200000
528.453682	120.800000
530.828252	99.600000
533.204239	109.200000
535.577574	99.200000
537.952326	104.800000
540.322393	125.000000
542.691844	84.200000
545.062713	101.200000
547.428901	110.800000
549.796508	91.800000
552.161470	75.000000
554.525818	125.200000
556.889553	106.200000
559.254706	115.800000
561.615187	106.200000
563.977086	88.000000
566.336344	93.600000
568.692964	108.800000
571.053030	118.200000
573.406404	87.000000
575.763223	88.000000
578.117407	78.000000
580.470982	110.000000
582.823950	106.800000
585.174285	94.800000
587.526038	63.000000
589.871114	99.800000
592.221653	84.800000
594.565520	84.800000
596.914848	99.800000
599.259527	87.600000
601.601582	112.200000
603.945054	106.000000
606.285903	91.000000
608.626149	106.200000
610.963776	86.200000
613.304837	82.800000
615.641260	87.200000
617.979100	63.200000
620.314323	82.400000
622.646930	82.000000
624.980953	116.400000
627.312362	92.200000
629.643173	74.400000
631.973387	97.600000
634.303002	75.400000
636.627994	113.800000
638.958428	96.800000
641.284241	92.800000
643.607446	94.600000
645.932068	110.400000
648.254084	78.600000
650.575506	107.400000
652.894326	82.400000
655.214561	103.600000
657.534203	92.000000
659.851244	96.200000
662.167693	56.800000
664.481544	90.800000
666.796811	65.200000
669.109481	76.400000
671.423566	89.800000
673.733051	90.600000
676.043952	62.600000
678.352260	73.600000
680.659980	86.200000
682.969114	57.000000
685.273656	68.200000
687.577612	71.200000
689.880982	82.200000
692.185766	71.200000
694.485963	83.000000
696.787576	97.400000
699.088603	63.200000
701.385049	86.600000
703.682910	67.000000
705.980187	88.800000
708.276881	61.200000
710.568999	82.800000
712.864528	47.400000
715.155483	59.400000
717.447853	62.000000
719.737648	79.000000
722.026862	81.600000
724.315497	90.800000
726.601559	68.800000
728.889036	49.200000
731.173941	65.800000
733.458269	100.600000
735.740028	86.400000
738.023201	80.400000
740.305797	87.800000
742.583837	79.200000
744.863292	82.400000
747.142170	85.000000
749.420474	97.400000
751.694228	91.000000
753.969395	69.800000
756.243989	95.400000
758.516024	76.400000
760.789472	50.400000
763.060362	49.200000
765.328696	78.000000
767.598443	84.200000
769.865636	63.000000
772.132258	71.200000
774.398310	78.200000
776.661811	82.000000
778.926725	113.400000
781.191069	87.200000
783.450884	93.600000
785.712111	77.800000
787.972771	97.200000
790.230885	74.600000
792.486454	97.400000
794.745414	120.600000
796.997874	87.400000
799.255702	103.200000
801.509011	76.400000
803.759780	79.400000
806.011961	73.400000
808.261603	100.800000
810.512658	91.600000
812.759201	93.600000
815.007156	79.000000
817.252577	93.600000
819.499409	64.800000
821.745680	73.000000
823.987446	64.600000
826.232596	94.000000
828.471273	96.800000
830.713332	70.400000
832.950893	114.200000
835.189866	77.400000
837.426312	84.200000
839.664169	76.800000
841.899501	101.800000
844.132310	68.800000
846.366530	89.000000
848.598227	90.800000
850.829370	104.400000
853.059958	88.600000
855.289992	82.000000
857.519472	67.000000
859.744470	74.800000
861.972843	90.000000
864.196736	99.600000
866.422041	72.600000
868.642870	80.600000
870.867071	65.000000
873.086799	84.400000
875.307937	75.000000
877.528525	78.000000
879.746604	76.000000
881.966092	75.200000
884.181114	58.800000
886.395588	88.000000
888.609515	71.200000
890.822895	67.000000
893.035727	80.800000
895.248013	66.800000
897.457796	63.200000
899.667034	84.200000
901.875727	65.800000
904.081920	81.800000
906.289524	59.600000
908.494629	91.600000
910.699191	77.000000
912.901258	69.600000
915.104734	73.200000
917.305716	101.200000
919.506156	83.200000
921.708005	74.800000
923.903463	71.000000
926.102280	60.400000
928.296658	73.400000
930.494394	54.000000
932.687694	97.400000
934.882403	83.800000
937.074626	89.800000
939.266310	47.200000
941.457457	71.000000
943.646121	63.000000
945.834249	93.600000
948.019896	66.800000
950.208895	86.800000
952.393471	83.200000
954.577512	75.600000
956.764903	95.600000
958.943990	84.600000
961.126428	79.400000
963.308332	83.400000
965.487761	79.600000
967.664718	97.400000
969.843083	99.800000
972.022855	82.000000
974.196278	109.800000
976.373047	90.400000
978.545409	117.600000
980.719179	86.000000
982.888545	108.600000
985.061255	103.200000
987.231500	94.000000
989.401215	99.400000
991.570403	86.200000
993.735193	100.200000
995.903324	108.000000
998.067060	71.200000
1000.232204	100.200000
1002.394888	83.400000
1004.557047	104.600000
1006.716749	105.200000
1008.875926	84.800000
1011.036510	101.600000
1013.194639	106.400000
1015.352245	108.600000
1017.509327	111.400000
1019.665885	107.800000
1021.818064	122.200000
1023.971650	94.800000
1026.124714	101.400000
1028.275329	116.400000
1030.427351	113.200000
1032.574999	100.600000
1034.725979	128.200000
1036.872588	107.400000
1039.018678	136.000000
1041.164250	105.200000
1043.311227	125.600000
1045.451915	106.800000
1047.595933	93.400000
1049.737510	116.000000
1051.878571	112.000000
1054.021036	123.600000
1056.157221	125.200000
1058.296733	104.400000
1060.431890	105.000000
1062.570371	123.200000
1064.704498	143.600000
1066.838112	120.800000
1068.973130	128.200000
1071.103800	113.600000
1073.235874	108.200000
1075.365519	124.400000
1077.494652	132.200000
1079.623273	90.600000
1081.751383	130.400000
1083.877067	95.200000
1086.002241	102.000000
1088.128819	122.000000
1090.251059	84.800000
1092.374704	98.600000
1094.494014	98.800000
1096.618553	79.000000
1098.736848	107.000000
1100.856547	98.800000
1102.973827	104.200000
1105.090600	98.200000
1107.206868	105.600000
1109.320719	61.800000
1111.435975	74.200000
1113.546907	95.600000
1115.661152	82.000000
1117.771076	97.400000
1119.882404	114.400000
1121.993227	72.400000
1124.099734	95.200000
1126.209550	66.600000
1128.315053	117.000000
1130.421958	104.000000
1132.522648	90.800000
1134.628550	70.600000
1136.730143	57.400000
1138.833139	62.400000
1140.935634	91.000000
1143.031922	66.800000
1145.133417	84.600000
1147.230610	73.000000
1149.327305	75.000000
1151.423501	78.200000
1153.519199	88.600000
1155.614400	91.000000
1157.707204	69.800000
1159.801410	70.600000
1161.889425	100.800000
1163.982639	83.400000
1166.069664	77.800000
1168.159988	104.600000
1170.246024	94.400000
1172.335359	69.600000
1174.418512	92.800000
1176.503067	61.000000
1178.589024	73.200000
1180.670699	71.000000
1182.753775	71.600000
1184.834466	80.600000
1186.914666	91.000000
1188.994374	75.200000
1191.073591	83.600000
1193.150426	101.000000
1195.224879	91.600000
1197.302625	82.200000
1199.376101	73.800000
1201.450977	74.600000
1203.521586	67.400000
1205.593596	69.800000
1207.663231	67.200000
1209.734265	98.200000
1211.804813	91.400000
1213.871099	62.800000
1215.938786	72.000000
1218.004101	64.000000
1220.070816	74.400000
1222.133275	69.200000
1224.199019	65.800000
1226.260509	74.800000
1228.323400	92.000000
1230.383923	79.600000
1232.443962	84.200000
1234.503518	83.400000
1236.560710	78.800000
1238.617420	62.600000
1240.671766	58.200000
1242.729394	79.200000
1244.784659	81.000000
1246.835683	69.200000
1248.888107	97.800000
1250.940051	74.600000
1252.989637	85.600000
1255.038744	81.400000
1257.087372	95.000000
1259.135522	91.000000
1261.183194	63.600000
1263.226635	80.000000
1265.273352	72.600000
1267.317715	67.000000
1269.361602	71.200000
1271.403137	69.800000
1273.442323	86.600000
1275.484782	30.000000
1277.523018	60.000000
1279.562653	70.000000
1281.601813	77.800000
1283.636754	79.800000
1285.673094	88.200000
1287.707090	87.800000
1289.742483	65.400000
1291.773664	68.400000
1293.806242	58.800000
1295.838349	63.000000
1297.868115	77.800000
1299.899278	77.400000
1301.926235	81.400000
1303.954589	76.000000
1305.978738	73.600000
1308.006153	62.000000
1310.029365	79.000000
1312.053975	68.800000
1314.076251	88.600000
1316.099924	72.600000
1318.121263	93.000000
1320.142136	59.000000
1322.162541	80.800000
1324.178753	65.600000
1326.196362	82.800000
1328.211643	45.600000
1330.230183	71.600000
1332.244534	80.600000
1334.256558	90.600000
1336.271841	56.800000
1338.282938	78.000000
1340.295432	41.800000
1342.303743	76.400000
1344.315309	69.600000
1346.320837	52.600000
1348.329620	84.000000
1350.334225	72.400000
1352.342084	54.000000
1354.349481	45.600000
1356.350847	79.400000
1358.353609	87.600000
1360.355912	68.200000
1362.357755	81.200000
1364.359138	76.200000
1366.358208	74.800000
1368.356819	86.000000
1370.354971	89.600000
1372.352666	60.600000
1374.346198	92.200000
1376.341125	64.400000
1378.335596	65.200000
1380.329610	85.800000
1382.321317	62.400000
1384.312568	87.400000
1386.301514	84.600000
1388.291856	93.800000
1390.281742	70.200000
1392.269324	43.400000
1394.256453	79.400000
1396.241280	87.600000
1398.227502	71.400000
1400.211423	57.200000
1402.194892	91.800000
1404.177909	72.400000
1406.158628	76.400000
1408.140741	86.000000
1410.120558	74.800000
1412.099923	58.600000
1414.075150	84.800000
1416.053615	71.600000
1418.029787	68.000000
1420.005509	91.400000
1421.980783	72.000000
1423.953765	75.000000
1425.926299	89.800000
1427.898385	67.600000
1429.870024	75.800000
1431.837534	66.000000
1433.810118	76.200000
1435.774896	82.600000
1437.744747	77.800000
1439.710474	67.200000
1441.677593	85.000000
1443.642429	60.400000
1445.603145	74.000000
1447.568929	89.600000
1449.528758	60.200000
1451.489981	71.200000
1453.452595	72.600000
1455.411095	80.400000
1457.369153	93.000000
1459.326769	53.400000
1461.283942	81.600000
1463.238840	78.800000
1465.195131	87.400000
1467.149147	69.200000
1469.102722	94.600000
1471.054025	62.200000
1473.006721	54.600000
1474.957144	45.200000
1476.907129	68.400000
1478.856675	89.400000
1480.803952	82.400000
1482.748961	96.000000
1484.695363	94.200000
1486.641327	74.000000
1488.586854	109.800000
1490.530115	69.600000
1492.472941	94.000000
1494.413502	103.400000
1496.355456	71.600000
1498.295147	66.400000
1500.234403	70.800000
1502.173225	58.200000
1504.109787	107.000000
1506.047740	75.200000
1507.983434	70.600000
1509.918695	84.600000
1511.851699	96.000000
1513.784272	66.600000
1515.716412	76.800000
1517.648120	80.800000
1519.577574	94.000000
1521.508419	100.600000
1523.438832	71.800000
1525.365173	94.200000
1527.292904	75.800000
1529.218386	76.600000
1531.143438	70.400000
1533.068061	84.400000
1534.992254	89.400000
1536.914201	115.000000
1538.837538	105.000000
1540.758628	103.400000
1542.677474	106.000000
1544.597710	90.000000
1546.515703	117.600000
1548.433269	91.400000
1550.348593	106.600000
1552.265307	121.400000
1554.177966	127.000000
1556.093829	134.200000
1558.007452	150.400000
1559.918837	131.400000
1561.831612	160.800000
1563.740337	173.200000
1565.650451	189.600000
1567.560142	234.000000
1569.469410	288.600000
1571.376444	324.600000
1573.281245	387.200000
1575.187435	474.800000
1577.091393	530.200000
1578.994930	610.000000
1580.898047	629.200000
1582.798934	556.200000
1584.701210	540.000000
1586.601258	428.800000
1588.502693	356.000000
1590.400095	325.200000
1592.297078	252.800000
1594.193643	202.000000
1596.091595	175.400000
1597.983713	169.800000
1599.879025	146.400000
1601.773919	147.000000
1603.666591	124.000000
1605.558846	109.800000
1607.448882	100.800000
1609.338502	117.000000
1611.227707	127.200000
1613.116497	103.200000
1615.003069	95.800000
1616.891029	78.800000
1618.774972	116.200000
1620.660302	85.400000
1622.545219	126.600000
1624.427922	73.000000
1626.312012	115.800000
1628.192090	104.600000
1630.073556	88.000000
1631.952811	74.600000
1633.833452	97.800000
1635.708289	51.800000
1637.588107	98.400000
1639.463921	82.800000
1641.339324	99.000000
1643.216113	83.800000
1645.087106	96.800000
1646.961280	81.200000
1648.831455	79.200000
1650.704811	75.200000
1652.575964	79.600000
1654.444916	55.400000
1656.315252	85.800000
1658.181596	81.000000
1660.049325	56.400000
1661.914855	85.800000
1663.781771	79.200000
1665.644698	83.800000
1667.509010	86.200000
1669.371126	73.400000
1671.232837	71.200000
1673.095934	63.000000
1674.956835	73.400000
1676.815544	79.200000
1678.673849	86.400000
1680.533538	73.600000
1682.387461	36.200000
1684.244557	83.200000
1686.101249	81.800000
1687.953966	87.200000
1689.809854	63.600000
1691.661768	95.000000
1693.513281	70.600000
1695.364393	76.400000
1697.215105	70.800000
1699.065415	76.000000
1700.913542	64.800000
1702.763053	107.800000
1704.606814	90.000000
1706.455526	76.400000
1708.298491	102.200000
1710.144623	80.800000
1711.986792	49.600000
1713.832127	78.200000
1715.671721	81.400000
1717.512699	70.600000
1719.355060	90.000000
1721.193465	71.200000
1723.033253	64.000000
1724.870865	68.600000
1726.708083	95.600000
1728.543127	52.400000
1730.379554	63.400000
1732.213809	85.400000
1734.047669	76.000000
1735.881135	83.400000
1737.710656	96.000000
1739.543335	64.400000
1741.372070	75.400000
1743.203962	74.000000
1745.031912	65.400000
1746.859471	75.800000
1748.686637	89.000000
1750.513412	55.400000
1752.339795	72.600000
1754.162242	82.600000
1755.987844	78.800000
1757.809511	51.200000
1759.632560	62.000000
1761.453447	81.200000
1763.273946	62.800000
1765.095825	60.400000
1766.912006	81.400000
1768.731338	56.600000
1770.546742	64.600000
1772.365298	71.600000
1774.179928	82.600000
1775.994171	58.600000
1777.808028	68.000000
1779.621498	70.200000
1781.432815	51.800000
1783.245512	65.800000
1785.057824	82.400000
1786.866217	74.600000
1788.675992	59.200000
1790.481852	80.600000
1792.290857	71.000000
1794.095949	95.000000
1795.902422	88.800000
1797.708511	55.200000
1799.510689	75.600000
1801.316012	68.600000
1803.117426	57.400000
1804.920220	81.000000
1806.719108	83.600000
1808.519377	86.000000
1810.319264	77.200000
1812.117009	69.600000
1813.914374	71.400000
1815.711359	58.600000
1817.507963	74.200000
1819.302428	84.200000
1821.098272	89.400000
1822.888461	74.400000
1824.683547	67.600000
1826.472981	77.000000
1828.265551	77.200000
1830.055986	85.600000
1831.844287	93.400000
1833.635723	68.000000
1835.421513	52.800000
1837.208683	78.000000
1838.993721	43.600000
1840.781893	54.800000
1842.566179	78.800000
1844.348335	77.600000
1846.131871	80.400000
1847.913278	68.800000
1849.696064	69.200000
1851.474969	71.800000
1853.255253	88.000000
1855.033412	63.200000
1856.812949	64.800000
1858.590360	67.800000
1860.365649	91.400000
1862.142315	89.200000
1863.916859	66.400000
1865.692781	65.000000
1867.463082	56.600000
1869.236511	67.800000
1871.007820	78.600000
1872.778758	63.800000
1874.551074	84.600000
1876.317776	84.000000
1878.087603	75.000000
1879.853567	72.200000
1881.622655	52.600000
1883.387881	75.800000
1885.152739	67.800000
1886.918974	71.800000
1888.681350	99.400000
1890.443358	76.800000
1892.205000	79.400000
1893.966275	82.600000
1895.727182	78.800000
1897.487723	62.800000
1899.246154	86.800000
1901.004219	65.400000
1902.760177	80.400000
1904.517511	80.200000
1906.274480	86.400000
1908.029342	89.200000
1909.782100	73.800000
1911.534493	73.000000
1913.288263	50.200000
1915.039929	45.600000
1916.789493	81.800000
1918.540432	101.000000
1920.291009	57.600000
1922.037746	85.000000
1923.785860	78.200000
1925.531874	81.400000
1927.279263	77.800000
1929.024555	55.600000
1930.767749	58.200000
1932.512318	65.400000
1934.254791	50.600000
