Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3141.53	86	
3142.7	85	
3143.87	84	
3145.04	83	
3146.2	81	
3147.37	79	
3148.54	81	
3149.7	81	
3150.87	85	
3152.03	88	
3153.2	89	
3154.36	89	
3155.52	90	
3156.69	91	
3157.85	93	
3159.01	89	
3160.17	92	
3161.33	90	
3162.49	90	
3163.65	86	
3164.81	85	
3165.97	83	
3167.12	81	
3168.28	78	
3169.44	77	
3170.59	77	
3171.75	78	
3172.9	76	
3174.05	80	
3175.21	80	
3176.36	83	
3177.51	84	
3178.66	84	
3179.81	84	
3180.96	86	
3182.11	86	
3183.26	90	
3184.41	91	
3185.56	91	
3186.71	92	
3187.85	95	
3189	96	
3190.14	98	
3191.29	99	
3192.43	102	
3193.58	102	
3194.72	104	
3195.86	105	
3197	107	
3198.15	107	
3199.29	108	
3200.43	105	
3201.57	104	
3202.71	102	
3203.84	103	
3204.98	103	
3206.12	105	
3207.25	104	
3208.39	102	
3209.53	102	
3210.66	100	
3211.8	99	
3212.93	101	
3214.06	100	
3215.2	99	
3216.33	97	
3217.46	96	
3218.59	93	
3219.72	91	
3220.85	88	
3221.98	86	
3223.11	87	
3224.24	87	
3225.36	87	
3226.49	88	
3227.62	86	
3228.74	88	
3229.86	90	
3230.99	89	
3232.11	92	
3233.24	92	
3234.36	96	
3235.48	100	
3236.6	98	
3237.73	97	
3238.85	95	
3239.96	90	
3241.08	86	
3242.2	86	
3243.32	82	
3244.44	80	
3245.55	81	
3246.67	79	
3247.79	77	
3248.9	78	
3250.02	78	
3251.13	83	
3252.24	82	
3253.36	83	
3254.47	87	
3255.58	89	
3256.69	92	
3257.8	92	
3258.91	93	
3260.02	92	
3261.13	90	
3262.24	88	
3263.35	86	
3264.45	85	
3265.56	81	
3266.66	82	
3267.77	81	
3268.87	79	
3269.98	78	
3271.08	77	
3272.19	76	
3273.29	77	
3274.39	75	
3275.49	78	
3276.59	79	
3277.69	79	
3278.79	79	
3279.89	82	
3280.99	82	
3282.09	80	
3283.19	79	
3284.28	80	
3285.38	80	
3286.47	78	
3287.57	79	
3288.66	77	
3289.76	74	
3290.85	73	
3291.94	73	
3293.03	72	
3294.13	72	
3295.22	73	
3296.31	73	
3297.4	75	
3298.49	75	
3299.57	75	
3300.66	74	
3301.75	75	
3302.84	73	
3303.92	73	
3305.01	76	
3306.1	78	
3307.18	78	
3308.26	77	
3309.35	77	
3310.43	74	
3311.51	73	
3312.6	77	
3313.68	79	
3314.76	78	
3315.84	79	
3316.92	81	
3318	81	
3319.07	82	
3320.15	82	
3321.23	81	
3322.31	79	
3323.38	79	
3324.46	77	
3325.53	77	
3326.61	79	
3327.68	78	
3328.75	76	
3329.83	75	
3330.9	72	
3331.97	71	
3333.04	70	
3334.11	72	
3335.18	71	
3336.25	69	
3337.32	71	
3338.39	71	
3339.45	71	
3340.52	71	
3341.59	70	
3342.65	69	
3343.72	69	
3344.79	70	
3345.85	73	
3346.91	75	
3347.98	75	
3349.04	76	
3350.1	75	
3351.16	76	
3352.22	75	
3353.28	76	
3354.34	75	
3355.4	75	
3356.46	75	
3357.52	73	
3358.58	74	
3359.63	73	
3360.69	73	
3361.74	71	
3362.8	71	
3363.86	71	
3364.91	72	
3365.96	72	
3367.02	74	
3368.07	73	
3369.12	74	
3370.17	76	
3371.22	75	
3372.27	75	
3373.32	76	
3374.37	78	
3375.42	76	
3376.47	77	
3377.52	79	
3378.56	79	
3379.61	80	
3380.65	80	
3381.7	77	
3382.75	76	
3383.79	75	
3384.83	74	
3385.87	74	
3386.92	75	
3387.96	75	
3389	75	
3390.04	75	
3391.08	75	
3392.12	73	
3393.16	72	
3394.2	72	
3395.24	72	
3396.27	71	
3397.31	73	
3398.35	72	
3399.38	71	
3400.42	70	
3401.45	69	
3402.48	67	
3403.52	69	
3404.55	69	
3405.58	72	
3406.61	75	
3407.65	75	
3408.68	73	
3409.71	75	
3410.73	77	
3411.76	74	
3412.79	73	
3413.82	73	
3414.85	71	
3415.87	71	
3416.9	70	
3417.93	68	
3418.95	67	
3419.98	68	
3421	65	
3422.02	65	
3423.05	65	
3424.07	64	
3425.09	64	
3426.11	63	
3427.13	62	
3428.15	61	
3429.17	60	
3430.19	58	
3431.21	56	
