Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
338.28	434	
340.75	424	
343.2	413	
345.66	408	
348.12	407	
350.58	413	
353.03	416	
355.49	417	
357.94	422	
360.39	422	
362.84	419	
365.29	419	
367.74	418	
370.19	417	
372.63	416	
375.08	415	
377.53	412	
379.97	410	
382.41	408	
384.85	407	
387.29	409	
389.73	408	
392.17	408	
394.6	410	
397.04	415	
399.47	418	
401.91	418	
404.34	418	
406.77	421	
409.2	418	
411.63	421	
414.06	423	
416.48	424	
418.91	424	
421.33	427	
423.76	427	
426.18	426	
428.6	428	
431.02	427	
433.44	427	
435.86	428	
438.27	427	
440.69	430	
443.1	428	
445.52	429	
447.93	425	
450.34	422	
452.75	418	
455.16	416	
457.57	410	
459.97	408	
462.38	402	
464.78	402	
467.19	402	
469.59	403	
471.99	401	
474.39	401	
476.79	403	
479.19	403	
481.59	404	
483.99	403	
486.38	400	
488.77	398	
491.17	390	
493.56	386	
495.95	376	
498.34	366	
500.73	352	
503.11	339	
505.5	324	
507.88	307	
510.27	294	
512.65	282	
515.03	273	
517.41	265	
519.79	255	
522.17	248	
524.55	241	
526.93	237	
529.3	234	
531.68	230	
534.05	228	
536.43	227	
538.8	226	
541.17	226	
543.54	222	
545.9	221	
548.27	217	
550.64	215	
553	213	
555.36	209	
557.73	209	
560.09	207	
562.45	207	
564.81	205	
567.17	202	
569.53	202	
571.88	199	
574.24	200	
576.59	199	
578.94	199	
581.3	198	
583.65	198	
586	196	
588.34	196	
590.7	194	
593.04	194	
595.39	196	
597.73	197	
600.08	197	
602.42	197	
604.76	194	
607.1	193	
609.44	192	
611.78	192	
614.12	190	
616.45	188	
618.79	185	
621.12	185	
623.45	182	
625.79	182	
628.12	175	
630.45	172	
632.78	170	
635.1	170	
637.43	170	
639.76	171	
642.08	173	
644.41	172	
646.73	172	
649.05	171	
651.37	169	
653.69	171	
656.01	172	
658.33	171	
660.64	170	
662.96	171	
665.27	171	
667.58	170	
669.9	168	
672.21	166	
674.52	162	
676.83	164	
679.13	164	
681.44	162	
683.75	162	
686.05	160	
688.35	159	
690.66	158	
692.96	156	
695.26	155	
697.56	153	
699.86	153	
702.16	152	
704.45	151	
706.75	150	
709.04	150	
711.34	151	
713.63	151	
715.92	151	
718.21	152	
720.5	153	
722.79	154	
725.08	151	
727.36	151	
729.65	152	
731.93	154	
734.21	156	
736.5	157	
738.78	157	
741.06	159	
743.34	160	
745.62	161	
747.89	159	
750.17	159	
752.44	159	
754.72	161	
756.99	163	
759.26	162	
761.53	166	
763.8	170	
766.07	173	
768.34	174	
770.61	175	
772.87	179	
775.14	180	
777.4	184	
779.66	187	
781.92	188	
784.19	188	
786.45	186	
788.7	185	
790.96	183	
793.22	178	
795.47	178	
797.73	175	
799.98	173	
802.23	173	
804.49	171	
806.74	172	
808.99	170	
811.23	169	
813.48	167	
815.73	166	
817.97	166	
820.22	162	
822.46	162	
824.71	160	
826.95	156	
829.19	154	
831.42	157	
833.66	157	
835.9	155	
838.14	153	
840.37	154	
842.61	152	
844.84	151	
847.07	153	
849.3	151	
851.53	151	
853.76	152	
855.99	153	
858.22	152	
860.45	151	
862.67	149	
864.9	147	
867.12	148	
869.34	148	
871.56	150	
873.78	152	
876	154	
878.22	151	
880.44	153	
882.65	153	
884.87	153	
887.08	150	
889.3	150	
891.51	151	
893.72	150	
895.93	149	
898.14	151	
900.35	151	
902.56	151	
904.76	149	
906.97	149	
909.17	149	
911.38	152	
913.58	154	
915.78	156	
917.98	154	
920.18	153	
922.38	152	
924.58	155	
926.77	151	
928.97	148	
931.16	146	
933.36	147	
935.55	147	
937.74	148	
939.93	149	
942.12	151	
944.31	152	
946.49	157	
948.68	160	
950.87	164	
953.05	167	
955.24	174	
957.42	176	
959.6	178	
961.78	177	
963.96	180	
966.14	182	
968.32	184	
970.5	185	
972.67	186	
974.85	186	
977.02	187	
979.19	187	
981.36	186	
983.54	187	
985.71	189	
987.88	194	
990.04	200	
992.21	199	
994.38	202	
996.54	203	
998.71	206	
1000.87	209	
1003.03	211	
1005.19	211	
1007.35	216	
1009.51	219	
1011.67	222	
1013.83	224	
1015.98	226	
1018.14	227	
1020.29	228	
1022.45	230	
1024.6	230	
1026.75	235	
1028.9	238	
1031.05	240	
1033.2	238	
1035.35	237	
1037.49	237	
1039.64	236	
1041.79	235	
1043.93	236	
1046.07	238	
1048.21	236	
1050.35	240	
1052.49	241	
1054.63	243	
1056.77	245	
1058.91	247	
1061.04	248	
1063.18	250	
1065.31	252	
1067.45	251	
1069.58	252	
1071.71	248	
1073.84	247	
1075.97	244	
1078.1	239	
1080.23	234	
1082.35	228	
1084.48	221	
1086.6	216	
1088.72	213	
1090.85	205	
1092.97	205	
1095.09	202	
1097.21	198	
1099.33	196	
1101.45	193	
1103.56	191	
1105.68	192	
1107.79	192	
1109.91	189	
1112.02	189	
1114.13	192	
1116.24	192	
1118.36	191	
1120.47	186	
1122.57	186	
1124.68	183	
1126.79	181	
1128.9	180	
1131	181	
1133.1	180	
1135.2	181	
1137.31	178	
1139.41	178	
1141.51	175	
1143.61	176	
1145.7	178	
1147.8	178	
1149.9	179	
1151.99	177	
1154.09	175	
1156.18	176	
1158.28	175	
1160.36	173	
1162.46	171	
1164.54	173	
1166.63	173	
1168.72	171	
1170.81	171	
1172.89	170	
1174.98	168	
1177.06	166	
1179.14	167	
1181.23	167	
1183.31	165	
1185.39	168	
1187.47	168	
1189.55	165	
1191.62	163	
1193.7	164	
1195.78	164	
1197.85	166	
1199.92	165	
1202	163	
1204.07	162	
1206.14	161	
1208.21	157	
1210.28	156	
1212.34	155	
1214.41	152	
1216.48	150	
1218.54	149	
1220.61	149	
1222.67	148	
1224.73	148	
1226.8	148	
1228.86	147	
1230.92	146	
1232.98	149	
1235.03	151	
1237.09	146	
1239.15	146	
1241.2	143	
1243.26	142	
1245.31	141	
1247.36	140	
1249.41	140	
1251.46	141	
1253.51	140	
1255.56	139	
1257.61	141	
1259.66	142	
1261.7	141	
1263.75	141	
1265.79	141	
1267.84	142	
1269.88	142	
1271.92	142	
1273.96	142	
1276	140	
1278.04	138	
1280.08	140	
1282.11	137	
1284.15	136	
1286.18	135	
1288.22	134	
1290.25	133	
1292.28	133	
1294.31	134	
1296.34	134	
1298.37	134	
1300.4	133	
1302.43	131	
1304.45	134	
1306.48	133	
1308.5	134	
1310.53	134	
1312.55	134	
1314.57	134	
1316.6	135	
1318.62	135	
1320.64	134	
1322.65	132	
1324.67	130	
1326.69	127	
1328.7	128	
1330.72	129	
1332.73	131	
1334.75	132	
1336.76	132	
1338.77	131	
1340.78	131	
1342.79	130	
1344.79	131	
1346.8	133	
1348.81	133	
1350.82	133	
1352.82	132	
1354.82	132	
1356.83	132	
1358.83	131	
1360.83	130	
1362.83	129	
1364.83	129	
1366.83	129	
1368.83	133	
1370.83	134	
1372.82	133	
1374.81	130	
1376.81	129	
1378.8	126	
1380.8	127	
1382.79	127	
1384.78	131	
1386.77	132	
1388.76	130	
1390.74	129	
1392.73	128	
1394.72	128	
1396.7	129	
1398.69	129	
1400.67	130	
1402.65	130	
1404.63	129	
1406.61	129	
1408.59	130	
1410.57	129	
1412.55	128	
1414.53	128	
1416.5	129	
1418.48	130	
1420.45	134	
1422.43	135	
1424.4	139	
1426.37	138	
1428.34	138	
1430.31	137	
1432.28	139	
1434.25	139	
1436.22	141	
1438.18	140	
1440.15	139	
1442.12	139	
1444.08	138	
1446.04	140	
1448	140	
1449.96	141	
1451.93	142	
1453.88	143	
1455.84	143	
1457.8	144	
1459.76	146	
1461.71	147	
1463.67	150	
1465.62	149	
1467.58	149	
1469.53	147	
1471.48	147	
1473.43	142	
1475.38	140	
1477.33	137	
1479.28	136	
1481.22	136	
1483.17	137	
1485.12	137	
1487.06	136	
1489	138	
1490.95	140	
1492.89	142	
1494.83	143	
1496.77	147	
1498.71	151	
1500.65	153	
1502.58	156	
1504.52	156	
1506.46	156	
1508.39	157	
1510.33	155	
1512.26	154	
1514.19	154	
1516.12	152	
1518.05	153	
1519.98	153	
1521.91	157	
1523.84	156	
1525.77	157	
1527.69	162	
1529.62	166	
1531.54	166	
1533.47	171	
1535.39	173	
1537.31	175	
1539.23	179	
1541.15	187	
1543.07	192	
1544.99	200	
1546.91	206	
1548.82	213	
1550.74	218	
1552.65	226	
1554.57	237	
1556.48	252	
1558.39	275	
1560.31	318	
1562.21	382	
1564.12	479	
1566.03	598	
1567.94	732	
1569.85	862	
1571.76	985	
1573.66	1086	
1575.57	1167	
1577.47	1224	
1579.37	1251	
1581.27	1244	
1583.18	1208	
1585.08	1143	
1586.98	1056	
1588.87	942	
1590.77	817	
1592.67	683	
1594.57	551	
1596.46	436	
1598.35	347	
1600.25	287	
1602.14	254	
1604.03	235	
1605.92	228	
1607.81	217	
1609.7	209	
1611.59	202	
1613.48	197	
1615.36	197	
1617.25	192	
1619.13	187	
1621.02	182	
1622.9	178	
1624.79	175	
1626.67	171	
1628.55	168	
1630.43	166	
1632.31	164	
1634.18	160	
1636.06	160	
1637.94	160	
1639.81	157	
1641.69	153	
1643.56	153	
1645.44	151	
1647.31	150	
1649.18	147	
1651.05	149	
1652.92	149	
1654.79	147	
1656.66	146	
1658.52	148	
1660.39	147	
1662.26	148	
1664.12	149	
1665.98	151	
1667.84	152	
1669.71	152	
1671.57	151	
1673.43	151	
1675.29	149	
1677.15	147	
1679.01	145	
1680.86	146	
1682.72	143	
1684.58	142	
1686.43	140	
1688.28	140	
1690.14	140	
1691.99	140	
1693.84	138	
1695.69	138	
1697.54	135	
1699.39	136	
1701.24	138	
1703.08	140	
1704.93	142	
1706.77	141	
1708.62	142	
1710.46	143	
1712.31	144	
1714.15	144	
1715.99	143	
1717.83	146	
1719.67	147	
1721.51	149	
1723.34	148	
1725.18	149	
1727.02	147	
1728.85	149	
1730.69	146	
1732.52	145	
1734.35	145	
1736.18	147	
1738.02	147	
1739.85	148	
1741.68	148	
1743.51	149	
1745.33	149	
1747.16	150	
1748.99	148	
1750.81	146	
1752.64	145	
1754.46	145	
1756.28	144	
1758.11	144	
1759.93	141	
1761.75	140	
1763.57	136	
1765.39	137	
1767.21	133	
1769.02	133	
1770.84	133	
1772.65	134	
1774.47	135	
1776.28	137	
1778.1	138	
1779.91	138	
1781.72	137	
1783.53	138	
1785.34	138	
1787.15	138	
1788.96	138	
1790.76	142	
1792.57	143	
1794.38	144	
1796.18	146	
1797.98	145	
1799.79	143	
1801.59	145	
1803.39	144	
1805.19	145	
1806.99	143	
1808.79	145	
1810.59	146	
1812.39	144	
1814.19	142	
1815.98	142	
1817.78	141	
1819.57	142	
1821.36	140	
1823.16	139	
1824.95	141	
1826.74	142	
1828.53	143	
1830.32	144	
1832.11	146	
1833.9	144	
1835.68	142	
1837.47	143	
1839.26	142	
1841.04	144	
1842.82	144	
1844.61	147	
1846.39	147	
1848.17	148	
1849.95	148	
1851.73	150	
1853.51	147	
1855.29	146	
1857.06	147	
1858.84	145	
1860.62	144	
1862.39	142	
1864.17	142	
1865.94	142	
1867.71	142	
1869.48	140	
1871.25	135	
1873.02	134	
1874.79	135	
1876.56	136	
1878.33	135	
1880.1	136	
1881.86	136	
1883.63	138	
1885.39	138	
1887.16	138	
1888.92	139	
1890.68	139	
1892.44	140	
1894.2	139	
1895.96	140	
1897.72	141	
1899.48	140	
1901.23	143	
1902.99	140	
1904.75	137	
1906.5	134	
1908.26	134	
1910.01	133	
1911.76	134	
1913.51	133	
1915.26	132	
1917.01	132	
1918.76	133	
1920.51	131	
1922.26	130	
1924.01	131	
1925.75	132	
1927.5	133	
1929.24	135	
1930.99	136	
1932.73	139	
1934.47	140	
1936.21	140	
1937.95	139	
1939.69	138	
1941.43	139	
1943.17	140	
1944.91	138	
1946.64	138	
1948.38	138	
1950.11	138	
1951.85	139	
1953.58	141	
1955.32	138	
1957.05	140	
1958.78	139	
1960.51	143	
1962.24	140	
1963.97	142	
1965.69	144	
1967.42	145	
1969.15	142	
1970.88	140	
1972.6	140	
1974.32	139	
1976.04	137	
1977.77	137	
1979.49	134	
1981.21	132	
1982.93	134	
1984.65	134	
1986.37	135	
1988.08	136	
1989.8	136	
1991.52	136	
1993.23	134	
1994.95	137	
1996.66	138	
1998.38	143	
2000.09	145	
2001.8	147	
2003.51	149	
2005.22	151	
2006.93	153	
2008.64	153	
2010.35	152	
2012.05	154	
2013.76	150	
2015.46	149	
2017.17	148	
2018.87	147	
2020.58	146	
2022.28	144	
2023.98	142	
2025.68	139	
2027.38	139	
2029.08	141	
2030.78	140	
2032.47	141	
2034.17	139	
2035.87	140	
2037.56	138	
2039.26	139	
2040.95	138	
2042.64	138	
2044.34	138	
2046.03	139	
2047.72	137	
2049.41	138	
2051.1	138	
2052.78	138	
2054.47	138	
2056.16	139	
2057.84	139	
2059.53	140	
2061.21	140	
2062.9	140	
2064.58	140	
2066.26	138	
2067.94	138	
2069.62	137	
2071.3	137	
2072.98	138	
2074.66	137	
2076.34	138	
2078.01	139	
2079.69	138	
2081.37	138	
2083.04	139	
2084.71	138	
2086.39	140	
2088.06	138	
2089.73	138	
2091.4	135	
2093.07	136	
2094.74	135	
2096.41	135	
2098.08	134	
2099.74	135	
2101.41	134	
2103.07	135	
2104.74	135	
2106.4	136	
2108.06	137	
2109.73	137	
2111.39	137	
2113.05	135	
2114.71	135	
2116.37	135	
2118.03	133	
2119.68	134	
2121.34	132	
2123	132	
2124.65	131	
2126.31	133	
2127.96	133	
2129.61	133	
2131.27	135	
2132.92	139	
2134.57	137	
2136.22	142	
2137.87	143	
2139.51	146	
2141.16	147	
2142.81	147	
2144.46	145	
2146.1	145	
2147.74	145	
2149.39	144	
2151.03	143	
2152.68	142	
2154.32	139	
2155.96	139	
2157.6	137	
2159.24	136	
2160.88	134	
2162.51	134	
2164.15	136	
2165.79	137	
2167.42	138	
2169.06	140	
2170.69	139	
2172.33	139	
2173.96	139	
2175.59	141	
2177.22	140	
2178.85	143	
2180.48	145	
2182.11	144	
2183.74	142	
2185.37	142	
2187	142	
2188.62	141	
2190.25	140	
2191.87	139	
2193.49	137	
2195.12	138	
2196.74	136	
2198.36	134	
2199.98	132	
2201.6	130	
2203.22	126	
2204.84	125	
2206.46	127	
2208.07	129	
2209.69	131	
2211.31	132	
2212.92	134	
2214.53	135	
2216.15	135	
2217.76	137	
2219.37	137	
2220.98	138	
2222.59	140	
2224.2	140	
2225.81	139	
2227.42	139	
2229.03	138	
2230.64	137	
2232.24	135	
2233.85	135	
2235.45	132	
2237.06	131	
2238.66	132	
2240.26	132	
2241.86	132	
2243.46	132	
2245.06	131	
2246.66	130	
2248.26	128	
2249.86	127	
2251.45	129	
2253.05	130	
2254.65	131	
2256.24	132	
2257.83	133	
2259.43	132	
2261.02	133	
2262.61	134	
2264.21	133	
2265.79	133	
2267.39	132	
2268.97	130	
2270.56	132	
2272.15	132	
2273.74	132	
2275.32	130	
2276.91	129	
2278.49	129	
2280.08	129	
2281.66	132	
2283.24	132	
2284.82	134	
2286.4	135	
2287.98	136	
2289.56	137	
2291.14	137	
2292.72	137	
2294.3	139	
2295.88	137	
2297.45	135	
2299.02	135	
2300.6	134	
2302.17	133	
2303.75	130	
2305.32	129	
2306.89	127	
2308.46	126	
2310.03	124	
2311.6	124	
2313.17	124	
2314.74	126	
2316.3	134	
2317.87	138	
2319.44	144	
2321	149	
2322.56	153	
2324.13	157	
2325.69	160	
2327.25	160	
2328.81	159	
2330.38	157	
2331.94	155	
2333.49	151	
2335.05	150	
2336.61	146	
2338.17	141	
2339.72	136	
2341.28	130	
2342.83	129	
2344.39	130	
2345.94	131	
2347.49	133	
2349.05	134	
2350.6	135	
2352.15	134	
2353.7	134	
2355.25	133	
2356.79	132	
2358.34	131	
2359.89	131	
2361.44	131	
2362.98	132	
2364.53	133	
2366.07	134	
2367.61	132	
2369.16	133	
2370.7	131	
2372.24	130	
2373.78	132	
2375.32	132	
2376.86	129	
2378.39	130	
2379.93	130	
2381.47	131	
2383.01	129	
2384.54	129	
2386.08	131	
2387.61	132	
2389.14	134	
2390.68	137	
2392.21	138	
2393.74	139	
2395.27	140	
2396.8	141	
2398.33	140	
2399.86	140	
2401.39	139	
2402.91	140	
2404.44	137	
2405.96	135	
2407.49	133	
2409.01	137	
2410.54	137	
2412.06	140	
2413.58	139	
2415.1	140	
2416.62	141	
2418.14	141	
2419.66	143	
2421.18	145	
2422.7	145	
2424.21	147	
2425.73	149	
2427.25	152	
2428.76	152	
2430.27	153	
2431.79	155	
2433.3	155	
2434.81	156	
2436.32	159	
2437.84	161	
2439.34	163	
2440.86	164	
2442.36	166	
2443.87	165	
2445.38	164	
2446.88	164	
2448.39	163	
2449.9	162	
2451.4	161	
2452.9	159	
2454.41	159	
2455.91	158	
2457.41	157	
2458.91	153	
2460.41	154	
2461.91	152	
2463.41	152	
2464.91	152	
2466.4	150	
2467.9	148	
2469.4	149	
2470.89	151	
2472.39	151	
2473.88	150	
2475.37	151	
2476.86	151	
2478.36	151	
2479.85	150	
2481.34	148	
2482.83	147	
2484.31	145	
2485.81	143	
2487.29	143	
2488.78	139	
2490.27	139	
2491.75	135	
2493.24	134	
2494.72	132	
2496.2	132	
2497.68	132	
2499.17	136	
2500.65	137	
2502.13	139	
2503.61	140	
2505.09	142	
2506.57	141	
2508.04	142	
2509.52	141	
2511	138	
2512.47	138	
2513.95	137	
2515.42	135	
2516.9	136	
2518.37	132	
2519.84	131	
2521.31	130	
2522.79	134	
2524.25	134	
2525.72	134	
2527.19	136	
2528.66	138	
2530.13	138	
2531.6	139	
2533.06	139	
2534.53	139	
2535.99	138	
2537.45	138	
2538.92	136	
2540.38	137	
2541.84	138	
2543.3	136	
2544.76	133	
2546.23	135	
2547.68	134	
2549.14	136	
2550.6	139	
2552.06	142	
2553.51	140	
2554.97	141	
2556.43	140	
2557.88	141	
2559.33	142	
2560.79	142	
2562.24	144	
2563.69	146	
2565.14	148	
2566.59	146	
2568.04	147	
2569.49	149	
2570.94	148	
2572.39	147	
2573.83	145	
2575.28	149	
2576.72	147	
2578.17	148	
2579.61	147	
2581.06	147	
2582.5	145	
2583.94	146	
2585.38	147	
2586.82	148	
2588.26	146	
2589.7	146	
2591.14	149	
2592.58	152	
2594.02	150	
2595.45	148	
2596.89	150	
2598.33	152	
2599.76	151	
2601.19	151	
2602.62	149	
2604.06	152	
2605.49	150	
2606.92	150	
2608.35	151	
2609.78	154	
2611.21	154	
2612.64	157	
2614.07	159	
2615.5	158	
2616.92	160	
2618.35	163	
2619.77	167	
2621.2	170	
2622.62	171	
2624.04	172	
2625.47	174	
2626.89	172	
2628.31	171	
2629.73	173	
2631.15	173	
2632.57	174	
2633.99	173	
2635.4	176	
2636.82	179	
2638.24	184	
2639.65	183	
2641.07	187	
2642.48	190	
2643.9	190	
2645.31	194	
2646.72	197	
2648.13	201	
2649.55	206	
2650.96	209	
2652.36	214	
2653.77	216	
2655.18	217	
2656.59	223	
2658	230	
2659.4	235	
2660.81	244	
2662.21	252	
2663.62	261	
2665.02	268	
2666.43	276	
2667.83	282	
2669.23	292	
2670.63	297	
2672.03	304	
2673.43	312	
2674.83	320	
2676.23	325	
2677.62	332	
2679.02	336	
2680.42	339	
2681.81	338	
2683.21	338	
2684.6	340	
2686	342	
2687.39	343	
2688.78	345	
2690.17	343	
2691.57	345	
2692.96	346	
2694.34	347	
2695.73	350	
2697.12	356	
2698.51	361	
2699.9	370	
2701.28	380	
2702.67	393	
2704.06	406	
2705.44	425	
2706.82	439	
2708.21	452	
2709.59	466	
2710.97	479	
2712.35	491	
2713.73	499	
2715.11	503	
2716.49	504	
2717.87	500	
2719.25	495	
2720.62	487	
2722	474	
2723.38	463	
2724.75	452	
2726.13	435	
2727.5	419	
2728.87	405	
2730.25	392	
2731.62	377	
2732.99	363	
2734.36	347	
2735.73	330	
2737.1	320	
2738.47	306	
2739.83	291	
2741.2	278	
2742.57	266	
2743.94	254	
2745.3	243	
2746.66	232	
2748.03	221	
2749.39	214	
2750.76	208	
2752.12	201	
2753.48	190	
2754.84	185	
2756.2	179	
2757.56	175	
2758.92	170	
2760.28	164	
2761.63	162	
2762.99	160	
2764.35	160	
2765.7	156	
2767.06	155	
2768.41	154	
2769.76	152	
2771.12	152	
2772.47	150	
2773.82	148	
2775.17	150	
2776.52	152	
2777.87	149	
2779.22	149	
2780.57	146	
2781.92	143	
2783.26	141	
2784.61	142	
2785.96	142	
2787.3	143	
2788.65	144	
2789.99	144	
2791.33	141	
2792.68	140	
2794.02	139	
2795.36	138	
2796.7	135	
2798.04	134	
2799.38	131	
2800.72	133	
2802.06	133	
2803.39	131	
2804.73	129	
2806.07	131	
2807.4	128	
2808.74	128	
2810.07	130	
2811.4	133	
2812.74	134	
2814.07	137	
2815.4	134	
2816.73	133	
2818.06	133	
2819.39	134	
2820.72	132	
2822.05	131	
2823.38	128	
2824.7	126	
2826.03	125	
2827.36	124	
2828.68	123	
2830	123	
2831.33	124	
2832.65	126	
2833.98	124	
2835.3	122	
2836.62	121	
2837.94	119	
2839.26	117	
2840.58	116	
2841.9	114	
2843.22	112	
2844.53	112	
2845.85	111	
2847.17	110	
2848.48	109	
2849.8	109	
2851.11	111	
2852.42	113	
2853.74	112	
2855.05	115	
2856.36	118	
2857.67	121	
2858.98	121	
2860.29	120	
2861.6	120	
2862.91	118	
2864.22	119	
2865.53	119	
2866.83	120	
2868.14	118	
2869.44	117	
2870.75	114	
2872.05	111	
2873.36	109	
2874.66	109	
2875.96	108	
2877.26	108	
2878.56	107	
2879.86	108	
2881.16	109	
2882.46	110	
2883.76	109	
2885.06	108	
2886.35	105	
2887.65	107	
2888.95	105	
2890.24	105	
2891.54	106	
2892.83	107	
2894.13	105	
2895.42	102	
2896.71	99	
2898	100	
2899.29	101	
2900.58	102	
2901.87	100	
2903.16	101	
2904.45	103	
2905.74	105	
2907.02	108	
2908.31	109	
2909.6	110	
2910.88	112	
2912.17	110	
2913.45	112	
2914.73	114	
2916.01	114	
2917.3	116	
2918.58	116	
2919.86	115	
2921.14	115	
2922.42	116	
2923.7	117	
2924.98	116	
2926.25	113	
2927.53	111	
2928.81	111	
2930.08	111	
2931.36	111	
2932.63	111	
2933.91	111	
2935.18	111	
2936.45	112	
2937.72	109	
2938.99	111	
2940.27	112	
2941.54	111	
2942.81	111	
2944.08	112	
2945.34	111	
2946.61	112	
2947.88	110	
2949.14	110	
2950.41	108	
2951.67	105	
2952.94	106	
2954.2	107	
2955.47	105	
2956.73	104	
2957.99	101	
2959.25	103	
2960.51	102	
2961.77	103	
2963.03	102	
2964.29	104	
2965.55	104	
2966.81	105	
2968.06	104	
2969.32	106	
2970.58	105	
2971.83	107	
2973.09	107	
2974.34	109	
2975.59	108	
2976.85	109	
2978.1	109	
2979.35	110	
2980.6	109	
2981.85	107	
2983.1	105	
2984.35	106	
2985.6	105	
2986.85	104	
2988.09	102	
2989.34	100	
2990.58	98	
2991.83	96	
2993.07	92	
2994.32	93	
2995.56	93	
2996.81	96	
2998.05	98	
2999.29	99	
3000.53	97	
3001.77	99	
3003.01	100	
3004.25	101	
3005.49	101	
3006.73	100	
3007.96	98	
3009.2	98	
3010.44	98	
3011.67	96	
3012.91	94	
3014.14	95	
3015.38	95	
3016.61	94	
3017.84	94	
3019.07	98	
3020.3	99	
3021.53	102	
3022.76	103	
3023.99	103	
3025.22	103	
3026.45	104	
3027.68	104	
3028.91	103	
3030.13	102	
3031.36	102	
3032.58	101	
3033.81	100	
3035.03	101	
3036.25	100	
3037.47	97	
3038.7	97	
3039.92	97	
3041.14	99	
3042.36	99	
3043.58	100	
3044.8	98	
3046.02	100	
3047.23	103	
3048.45	104	
3049.67	107	
3050.88	107	
3052.1	108	
3053.31	107	
3054.53	105	
3055.74	105	
3056.95	102	
3058.16	102	
3059.38	104	
3060.59	101	
3061.8	99	
3063.01	102	
3064.22	101	
3065.43	101	
3066.63	99	
3067.84	100	
3069.05	98	
3070.25	99	
3071.46	100	
3072.67	99	
3073.87	98	
3075.07	97	
3076.28	96	
3077.48	95	
3078.68	92	
3079.88	92	
3081.08	91	
3082.28	93	
3083.48	91	
3084.68	91	
3085.88	92	
3087.08	92	
3088.28	89	
3089.47	91	
3090.67	92	
3091.86	91	
3093.06	92	
3094.25	90	
3095.45	91	
3096.64	94	
3097.83	97	
3099.02	98	
3100.21	97	
3101.41	98	
3102.6	97	
3103.78	98	
3104.97	94	
3106.16	94	
3107.35	90	
3108.53	91	
3109.72	92	
3110.91	91	
3112.09	91	
3113.28	93	
3114.46	92	
3115.65	93	
3116.83	95	
3118.01	95	
3119.19	97	
3120.37	98	
3121.55	98	
3122.73	96	
3123.91	95	
3125.09	95	
3126.27	95	
3127.45	93	
3128.62	89	
3129.8	89	
3130.98	88	
3132.15	90	
3133.32	89	
3134.5	91	
3135.67	92	
3136.84	93	
3138.01	94	
3139.19	95	
3140.36	95	
3141.53	93	
3142.7	90	
3143.87	90	
3145.04	90	
3146.2	92	
3147.37	91	
3148.54	93	
3149.7	90	
3150.87	88	
