Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3145.04	101	
3146.2	102	
3147.37	101	
3148.54	99	
3149.7	102	
3150.87	101	
3152.03	102	
3153.2	103	
3154.36	105	
3155.52	104	
3156.69	107	
3157.85	107	
3159.01	109	
3160.17	107	
3161.33	106	
3162.49	105	
3163.65	107	
3164.81	106	
3165.97	103	
3167.12	100	
3168.28	102	
3169.44	100	
3170.59	100	
3171.75	101	
3172.9	102	
3174.05	98	
3175.21	101	
3176.36	99	
3177.51	102	
3178.66	103	
3179.81	105	
3180.96	105	
3182.11	104	
3183.26	103	
3184.41	106	
3185.56	103	
3186.71	103	
3187.85	101	
3189	100	
3190.14	100	
3191.29	102	
3192.43	101	
3193.58	101	
3194.72	102	
3195.86	102	
3197	99	
3198.15	103	
3199.29	101	
3200.43	107	
3201.57	107	
3202.71	110	
3203.84	110	
3204.98	110	
3206.12	108	
3207.25	110	
3208.39	106	
3209.53	107	
3210.66	104	
3211.8	102	
3212.93	100	
3214.06	99	
3215.2	98	
3216.33	100	
3217.46	101	
3218.59	102	
3219.72	102	
3220.85	104	
3221.98	104	
3223.11	107	
3224.24	105	
3225.36	106	
3226.49	105	
3227.62	106	
3228.74	108	
3229.86	110	
3230.99	107	
3232.11	111	
3233.24	108	
3234.36	110	
3235.48	112	
3236.6	116	
3237.73	119	
3238.85	122	
3239.96	123	
3241.08	125	
3242.2	125	
3243.32	127	
3244.44	126	
3245.55	127	
3246.67	125	
3247.79	124	
3248.9	121	
3250.02	120	
3251.13	115	
3252.24	111	
3253.36	107	
3254.47	107	
3255.58	102	
3256.69	102	
3257.8	99	
3258.91	102	
3260.02	100	
3261.13	101	
3262.24	98	
3263.35	101	
3264.45	102	
3265.56	104	
3266.66	102	
3267.77	103	
3268.87	103	
3269.98	103	
3271.08	102	
3272.19	105	
3273.29	104	
3274.39	104	
3275.49	104	
3276.59	102	
3277.69	102	
3278.79	103	
3279.89	103	
3280.99	107	
3282.09	105	
3283.19	104	
3284.28	101	
3285.38	102	
3286.47	103	
3287.57	102	
3288.66	102	
3289.76	105	
3290.85	105	
3291.94	104	
3293.03	103	
3294.13	105	
3295.22	105	
3296.31	107	
3297.4	104	
3298.49	101	
3299.57	101	
3300.66	101	
3301.75	99	
3302.84	99	
3303.92	97	
3305.01	98	
3306.1	97	
3307.18	101	
3308.26	100	
3309.35	101	
3310.43	103	
3311.51	103	
3312.6	101	
3313.68	102	
3314.76	102	
3315.84	103	
3316.92	103	
3318	101	
3319.07	97	
3320.15	95	
3321.23	93	
3322.31	92	
3323.38	91	
3324.46	91	
3325.53	94	
3326.61	95	
3327.68	96	
3328.75	100	
3329.83	100	
3330.9	104	
3331.97	105	
3333.04	104	
3334.11	104	
3335.18	106	
3336.25	105	
3337.32	105	
3338.39	104	
3339.45	103	
3340.52	101	
3341.59	99	
3342.65	98	
3343.72	95	
3344.79	93	
3345.85	92	
3346.91	90	
3347.98	90	
3349.04	90	
3350.1	91	
3351.16	91	
3352.22	93	
3353.28	92	
3354.34	94	
3355.4	95	
3356.46	97	
3357.52	97	
3358.58	97	
3359.63	99	
3360.69	101	
3361.74	101	
3362.8	102	
3363.86	101	
3364.91	98	
3365.96	97	
3367.02	96	
3368.07	93	
3369.12	94	
3370.17	92	
3371.22	91	
3372.27	90	
3373.32	88	
3374.37	88	
3375.42	88	
3376.47	85	
3377.52	85	
3378.56	86	
3379.61	87	
3380.65	88	
3381.7	90	
3382.75	91	
3383.79	93	
3384.83	90	
3385.87	90	
3386.92	91	
3387.96	92	
3389	92	
3390.04	92	
3391.08	90	
3392.12	91	
3393.16	90	
3394.2	88	
3395.24	91	
3396.27	89	
3397.31	89	
3398.35	92	
3399.38	90	
3400.42	88	
3401.45	89	
3402.48	92	
3403.52	92	
3404.55	93	
3405.58	90	
3406.61	92	
3407.65	92	
3408.68	95	
3409.71	94	
3410.73	94	
3411.76	95	
3412.79	96	
3413.82	93	
3414.85	92	
3415.87	93	
3416.9	91	
3417.93	91	
3418.95	93	
3419.98	90	
3421	91	
3422.02	93	
3423.05	94	
3424.07	95	
3425.09	95	
3426.11	95	
3427.13	95	
3428.15	93	
3429.17	91	
3430.19	88	
3431.21	83	
