# shift_cm-1 intensity_mean intensity_std
226.149869 821.362466 7.174794
227.828977 826.842988 8.871237
229.508085 831.725005 10.285505
231.187193 834.904189 11.110763
232.866301 833.316056 10.759520
234.545409 832.185136 11.414967
236.224517 832.776061 13.827768
237.903625 833.452721 13.265320
239.582733 834.855271 11.346638
241.261841 837.331621 8.140663
242.940949 837.761695 4.539326
244.620057 838.621729 4.222695
246.299165 840.371425 6.850366
247.978273 838.843521 9.822662
249.657381 837.290120 12.532420
251.336489 836.047999 14.919197
253.015597 838.361464 18.135524
254.694705 840.574563 20.300090
256.373813 842.420487 20.782697
258.052921 845.954225 18.875183
259.732029 847.871174 17.883636
261.411137 847.979846 17.960242
263.090245 850.223083 15.636041
264.769353 853.679886 12.983331
266.448461 858.281204 10.983958
268.127569 861.851979 10.425438
269.806677 865.136114 9.961000
271.485785 868.206169 9.651512
273.164893 871.882401 11.829302
274.844001 875.185285 13.913798
276.523109 878.073245 15.499365
278.202217 879.565799 17.129560
279.881325 880.592962 17.438716
281.560433 881.204947 17.022523
283.239541 881.030630 19.401727
284.918649 882.271202 19.169393
286.597757 883.798777 17.759776
288.276865 882.674142 17.081114
289.955973 881.922856 14.592447
291.635081 882.242030 11.824216
293.314189 886.104873 11.423319
294.993297 887.762961 10.670230
296.672405 888.716204 10.501668
298.351513 890.075215 12.619612
300.030621 892.243982 12.789172
301.709729 894.915892 13.029024
303.388837 898.218342 14.850248
305.067945 904.788236 16.093015
306.747053 911.853282 16.338773
308.426161 918.462250 15.086099
310.105269 930.095110 13.992525
311.784377 942.723314 13.294164
313.463485 955.699352 13.357264
315.142593 970.105709 12.539919
316.821701 982.631710 12.448423
318.500809 992.704837 13.052140
320.179917 997.330576 12.983245
321.859025 1001.905388 13.320453
323.538133 1006.215338 13.417343
325.217241 1001.894596 12.879200
326.896349 997.100598 14.660767
328.575457 991.880435 17.904638
330.254565 986.073019 18.513804
331.933673 978.346369 18.331517
333.612781 969.333238 17.658874
335.291889 959.516130 16.840991
336.970997 951.768667 14.844717
338.650105 947.198752 12.452766
340.329213 950.259423 10.805812
342.008321 951.303036 9.288988
343.687429 951.400138 8.764333
345.366537 950.743551 8.887489
347.045645 952.083474 9.313367
348.724753 952.924009 9.809373
350.403861 952.245804 10.097845
352.082969 954.857415 9.723048
353.762077 956.019305 10.312134
355.441185 954.959910 11.872349
357.120293 956.221389 13.038086
358.799401 957.890706 14.200574
360.478509 959.696521 14.717243
362.157617 958.513799 15.186731
363.836725 957.798614 16.206668
365.515833 957.918240 17.438544
367.194941 961.161976 17.159918
368.874049 963.219568 15.648016
370.553157 964.061902 14.063208
372.232265 962.620329 14.153853
373.911373 960.736837 13.575456
375.590481 959.825862 12.965129
377.269589 961.312332 12.463264
378.948697 960.199109 10.074157
380.627805 958.656314 8.611191
382.306913 957.110092 8.509391
383.986021 953.966905 8.536547
385.665129 952.002237 8.212241
387.344237 951.324424 8.048588
389.023345 950.729826 9.084935
390.702453 949.551845 10.429236
392.381561 948.593318 11.907509
394.060669 951.495763 13.676953
395.739777 952.196081 13.997816
397.418885 951.629866 13.747564
399.097993 950.184309 13.556649
400.777101 950.205315 12.095616
402.456209 950.417368 10.746346
404.135317 950.231592 10.885688
405.814425 953.435480 11.690273
407.493533 957.055241 12.031195
409.172641 960.676571 11.777795
410.851749 965.926023 14.130228
412.530857 971.529732 15.290071
414.209965 977.585163 16.409292
415.889073 985.103932 19.309404
417.568181 991.316340 20.675485
419.247289 996.378968 21.783056
420.926397 999.703311 23.901505
422.605505 1002.515852 24.969444
424.284613 1004.847501 25.260666
425.963721 1006.499903 24.630807
427.642829 1006.562448 24.074448
429.321937 1006.351282 22.048196
431.001045 1006.054454 18.389688
432.680153 1003.440960 16.536578
434.359261 1003.659879 15.425559
436.038369 1005.623888 14.826879
437.717477 1004.087759 13.800871
439.396585 1004.571338 13.479435
441.075693 1005.616270 13.354732
442.754801 1005.432859 12.823466
444.433909 1008.516946 12.317551
446.113017 1011.608180 11.644008
447.792125 1013.341633 11.040191
449.471233 1012.966035 11.974601
451.150341 1011.358256 12.428944
452.829449 1008.909205 12.286521
454.508557 1010.683969 13.752521
456.187665 1010.038130 14.396708
457.866773 1008.355890 14.351390
459.545881 1008.487061 13.690863
461.224989 1007.010608 14.480071
462.904097 1005.228317 15.579977
464.583205 1003.890909 16.507105
466.262313 1002.132054 19.190182
467.941421 1001.623242 20.269841
469.620529 1002.605123 19.118961
471.299637 1002.468778 21.419033
472.978745 1004.507342 22.383082
474.657853 1008.022041 22.292915
476.336961 1011.642777 21.666663
478.016069 1012.475277 20.515244
479.695177 1013.401162 19.692799
481.374285 1016.689001 19.452083
483.053393 1020.103099 18.719848
484.732501 1021.084052 17.514448
486.411609 1019.157744 15.843246
488.090717 1017.495634 14.898454
489.769825 1010.491173 14.792409
491.448933 1000.675643 15.097419
493.128041 993.899369 14.958730
494.807149 988.305027 16.893159
496.486257 982.213067 17.718959
498.165365 974.340025 15.329134
499.844473 967.549092 17.052994
501.523581 959.968902 17.806082
503.202689 951.595423 17.456138
504.881797 945.447291 17.259261
506.560905 940.546711 17.407826
508.240013 936.955659 17.705737
509.919121 935.512434 17.431174
511.598229 931.743591 17.672909
513.277337 928.072551 18.690458
514.956445 925.477817 20.764100
516.635553 924.023702 19.936318
518.314661 919.970248 19.019231
519.993769 914.759133 19.112332
521.672877 916.372089 19.995378
523.351985 915.904421 21.553171
525.031093 914.374210 23.667401
526.710201 912.312172 24.595898
528.389309 914.004968 25.997382
530.068417 913.963497 27.387338
531.747525 911.585376 28.638768
533.426633 912.882714 28.437139
535.105741 915.423249 28.475134
536.784849 918.183894 28.893192
538.463957 919.290354 30.052549
540.143065 919.414962 28.243078
541.822173 919.919297 26.238792
543.501281 921.320888 24.913981
545.180389 922.557003 21.611729
546.859497 922.731345 19.208324
548.538605 922.265980 17.398210
550.217713 922.398932 15.435657
551.896821 920.368601 15.544155
553.575929 919.230569 16.446688
555.255037 920.938309 17.024324
556.934145 921.516678 17.720560
558.613253 920.902691 19.431055
560.292361 919.835846 21.927804
561.971469 922.135961 23.597590
563.650577 922.064712 25.593718
565.329685 921.382226 26.327686
567.008793 921.299737 23.963541
568.687901 920.189800 19.528770
570.367009 918.442211 16.262036
572.046117 916.398750 14.678540
573.725225 916.160714 13.860326
575.404333 916.647867 12.899347
577.083441 916.799550 12.600414
578.762549 915.499081 14.070085
