# shift_cm-1 intensity_mean intensity_std
494.489333 439.322887 383.921661
496.168441 428.916545 375.792255
497.847549 417.293083 365.701410
499.526657 405.206515 355.987850
501.205765 392.688408 345.565546
502.884873 379.811739 334.418086
504.563981 367.609311 324.130743
506.243089 356.003580 313.102944
507.922197 345.143420 302.488110
509.601305 335.724880 294.706322
511.280413 326.920989 286.872111
512.959521 318.841955 279.629330
514.638629 311.685324 273.358511
516.317737 305.599547 268.119390
517.996845 299.643113 263.431140
519.675953 293.830949 259.366909
521.355061 288.475743 256.594912
523.034169 284.340890 253.759036
524.713277 280.939114 251.094637
526.392385 278.109684 248.898697
528.071493 275.984175 247.281743
529.750601 273.618223 245.047014
531.429709 270.934894 242.100593
533.108817 269.377230 240.423423
534.787925 267.836667 238.194560
536.467033 266.275365 235.901582
538.146141 264.609532 234.448919
539.825249 263.115847 231.832136
541.504357 261.492550 229.521307
543.183465 259.618381 228.066631
544.862573 257.159513 225.818014
546.541681 254.675811 223.687601
548.220789 252.360157 221.860567
549.899897 250.924380 221.058778
551.579005 249.643048 219.970744
553.258113 248.642698 219.104337
554.937221 248.066063 218.799130
556.616329 247.015639 218.386037
558.295437 245.874734 217.045807
559.974545 244.627225 215.106390
561.653653 243.041338 214.421687
563.332761 241.818688 213.073047
565.011869 240.672938 211.627443
566.690977 239.399892 210.507059
568.370085 238.980502 209.546510
570.049193 237.943430 208.304293
571.728301 236.375611 206.863772
573.407409 235.866934 206.103552
575.086517 235.454864 205.268563
576.765625 235.109727 204.569640
578.444733 234.825852 204.263555
580.123841 233.301407 202.945866
581.802949 232.034954 201.734415
583.482057 231.123037 200.868745
585.161165 229.911266 201.145398
586.840273 229.009127 200.565677
588.519381 228.351511 199.848513
590.198489 227.950976 199.653696
591.877597 228.101895 199.394462
593.556705 227.828404 199.524615
595.235813 227.335607 199.969126
596.914921 228.838090 199.857556
598.594029 228.781730 200.024918
600.273137 228.646066 200.433890
601.952245 229.680036 201.099051
603.631353 229.262690 200.254186
605.310461 228.298272 199.302584
606.989569 226.816413 198.292907
608.668677 224.451059 196.777091
610.347785 222.466191 195.070468
612.026893 220.609051 193.503521
613.706001 218.744541 192.306624
615.385109 217.802068 190.541895
617.064217 216.371923 188.659270
618.743325 214.429330 186.632956
620.422433 211.988411 184.275270
622.101541 209.903982 182.788685
623.780649 208.411271 181.235554
625.459757 207.667456 179.236807
627.138865 205.674124 178.756513
628.817973 204.212696 177.761999
630.497081 203.159521 176.555859
632.176189 202.373029 175.687423
633.855297 201.290133 175.605223
635.534405 200.091629 175.149268
637.213513 198.855045 174.098431
638.892621 198.057473 173.395395
640.571729 197.345201 173.601029
642.250837 196.588992 173.997032
643.929945 195.640588 173.834551
645.609053 193.808858 172.907116
647.288161 192.204122 171.635612
648.967269 190.980939 170.334662
650.646377 190.397185 170.197829
652.325485 189.718348 169.129531
654.004593 188.756170 168.052989
655.683701 187.394937 167.394462
657.362809 186.208594 167.514975
659.041917 185.642572 167.949658
660.721025 185.169073 168.354034
