# shift_cm-1 intensity_mean intensity_std
922.661012 365.682995 126.027943
924.340121 368.404992 127.557772
926.019230 399.612690 132.247847
927.698339 423.792592 129.831567
929.377448 465.195406 139.692877
931.056557 503.747729 150.708895
932.735666 536.607346 158.148480
934.414775 599.394202 157.581907
936.093884 635.173254 158.645104
937.772993 691.084552 179.032475
939.452102 757.485033 205.030586
941.131211 779.861434 189.328718
942.810320 818.617693 195.251091
944.489429 826.455641 200.817299
946.168538 824.189639 207.101154
947.847647 844.667215 215.908973
949.526756 819.916518 200.456388
951.205865 814.657356 189.723647
952.884974 814.808126 192.530333
954.564083 811.208885 210.115468
956.243192 810.645956 208.093277
957.922301 825.778833 207.327170
959.601410 834.030325 197.935182
961.280519 829.096689 186.188428
962.959628 814.423719 199.125940
964.638737 834.102291 185.563011
966.317846 845.604336 192.685058
967.996955 850.467035 207.502007
969.676064 857.876207 206.827903
971.355173 870.663421 213.348777
973.034282 870.954852 205.245972
974.713391 864.002215 200.433994
976.392500 855.181105 206.186617
978.071609 855.026517 193.355321
979.750718 861.570082 207.668842
981.429827 866.699167 213.902795
983.108936 864.271648 209.459116
984.788045 845.827063 210.994851
986.467154 827.704877 197.383382
988.146263 791.168184 188.874071
989.825372 744.037622 179.504077
991.504481 695.415229 166.100273
993.183590 647.997451 180.141155
994.862699 615.133785 166.126571
996.541808 581.521020 157.649706
998.220917 547.564653 155.872803
999.900026 531.899174 128.886446
1001.579135 508.752381 135.040235
1003.258244 503.164234 135.693805
1004.937353 498.677727 135.855369
1006.616462 476.337879 145.303003
1008.295571 482.973924 119.275179
1009.974680 468.282821 115.764025
1011.653789 456.579818 117.918171
1013.332898 452.209250 117.725198
1015.012007 434.984474 110.141095
1016.691116 443.295365 115.343832
1018.370225 434.166217 124.365968
1020.049334 421.261822 130.341763
1021.728443 424.117212 123.050853
1023.407552 419.179236 117.232714
1025.086661 404.171031 128.236176
1026.765770 398.988209 129.584890
1028.444879 401.546087 113.435872
1030.123988 383.964518 94.158923
1031.803097 374.880798 102.885528
1033.482206 377.963195 108.585887
1035.161315 378.572455 107.179831
1036.840424 365.566315 97.983437
1038.519533 363.740706 92.402838
1040.198642 357.246773 114.940627
1041.877751 355.101607 117.602595
1043.556860 355.669902 105.199726
1045.235969 350.493005 108.919633
1046.915078 362.243987 117.486481
1048.594187 353.120630 114.620784
1050.273296 345.090954 111.491571
1051.952405 349.183924 114.961827
1053.631514 347.355226 108.043903
1055.310623 339.766349 109.835623
1056.989732 337.767584 108.726295
1058.668841 338.869037 107.534812
1060.347950 338.641323 112.605774
1062.027059 350.314446 107.087675
1063.706168 348.960595 110.154246
1065.385277 348.035049 112.347194
1067.064386 348.447819 110.435817
1068.743495 341.579394 104.724939
1070.422604 329.427260 98.245728
1072.101713 338.717277 97.452788
1073.780822 339.047505 95.407449
1075.459931 323.463709 93.658403
1077.139040 345.019735 99.210746
1078.818149 335.382670 101.132942
1080.497258 336.509143 106.229140
1082.176367 340.694448 106.013832
1083.855476 335.803695 93.924663
1085.534585 332.432583 100.357916
1087.213694 326.172376 108.826663
1088.892803 323.229835 115.802443
1090.571912 326.081765 117.949294
1092.251021 334.588091 112.304977
1093.930130 321.647347 106.061572
1095.609239 317.671892 99.811076
1097.288348 320.096549 98.037706
1098.967457 321.065307 102.275675
1100.646566 306.542648 109.817042
1102.325675 299.090323 103.815548
1104.004784 301.320240 98.737429
1105.683893 304.442124 101.744617
1107.363002 304.356867 106.913112
1109.042111 304.145043 93.824667
1110.721220 297.384018 99.692517
1112.400329 291.028823 100.931805
1114.079438 294.508214 100.976732
1115.758547 307.682806 104.676750
1117.437656 306.197285 102.349006
1119.116765 302.536590 110.998338
1120.795874 300.019592 112.182195
1122.474983 299.165721 110.413232
1124.154092 298.574001 109.791527
1125.833201 290.933790 124.099092
1127.512310 291.056433 106.769439
1129.191419 285.047460 106.266703
1130.870528 284.470805 109.768764
1132.549637 296.702780 98.261267
1134.228746 288.569965 111.481059
1135.907855 290.135955 106.234027
1137.586964 286.837794 102.246954
1139.266073 287.237935 104.242550
1140.945182 299.496950 110.799940
1142.624291 303.768905 108.551812
1144.303400 295.226172 112.516293
1145.982509 287.416839 110.815291
1147.661618 287.337952 104.551176
1149.340727 295.776114 98.589915
1151.019836 289.955319 96.357412
1152.698945 280.414663 97.981700
1154.378054 280.123330 102.837681
1156.057163 282.405258 107.644308
1157.736272 280.006982 107.012002
1159.415381 284.229730 97.170282
1161.094490 281.522551 98.176717
1162.773599 282.244614 94.705415
1164.452708 281.162243 91.919995
1166.131817 275.640359 97.125301
1167.810926 283.137610 108.714352
1169.490035 288.032818 114.682319
1171.169144 281.320409 113.154564
1172.848253 280.215942 115.491253
1174.527362 289.923264 125.869067
1176.206471 275.048364 116.031762
1177.885580 276.572779 96.647205
1179.564689 269.626068 109.335376
1181.243798 266.235398 125.950042
1182.922907 273.295495 124.044670
1184.602016 283.840241 101.587228
1186.281125 286.435269 103.314178
1187.960234 285.527266 104.795870
1189.639343 285.745223 110.367764
1191.318452 284.736057 117.709116
1192.997561 273.540738 116.627873
1194.676670 273.918468 109.325492
1196.355779 278.266952 109.748071
1198.034888 276.807568 113.733235
1199.713997 269.258646 115.312473
1201.393106 262.270498 106.236291
1203.072215 271.947539 106.218764
1204.751324 264.494475 107.924073
1206.430433 267.942550 108.502547
1208.109542 275.611251 103.629080
1209.788651 275.031756 95.913205
1211.467760 272.923288 108.256710
1213.146869 262.825217 113.447517
1214.825978 261.356084 114.200221
1216.505087 266.350164 110.792579
1218.184196 271.692508 106.320730
1219.863305 269.363475 110.554398
1221.542414 265.047503 104.454571
1223.221523 262.972099 105.180515
1224.900632 262.562913 106.779855
1226.579741 264.335514 108.233366
1228.258850 268.392068 111.272447
1229.937959 261.818585 115.922294
1231.617068 270.259321 102.771116
1233.296177 270.568616 106.734335
1234.975286 269.117190 114.580046
1236.654395 270.519645 111.902957
1238.333504 247.605869 107.022234
1240.012613 263.556448 115.117323
1241.691722 268.498940 106.361885
1243.370831 264.576790 105.757451
1245.049940 256.287655 118.554055
1246.729049 247.234816 118.475722
1248.408158 259.288307 117.009602
1250.087267 260.185107 103.820371
1251.766376 267.204666 106.735965
1253.445485 269.280238 111.099118
1255.124594 258.297908 103.651236
1256.803703 267.969492 119.955226
1258.482812 261.893935 104.977928
1260.161921 259.775472 108.422356
1261.841030 261.373076 114.689703
1263.520139 263.503382 116.669886
1265.199248 262.038055 119.479870
1266.878357 254.591275 114.253377
1268.557466 255.605546 109.809637
1270.236575 254.593545 107.701838
1271.915684 258.713036 110.165154
1273.594793 268.134559 116.947112
1275.273902 258.543373 121.794490
1276.953011 260.834471 100.987849
1278.632120 250.268794 101.656538
1280.311229 252.816964 108.374876
1281.990338 258.470524 112.557536
1283.669447 248.265040 112.480732
1285.348556 266.185738 112.401067
1287.027665 249.087503 110.331823
1288.706774 257.111536 120.162966
1290.385883 261.935261 122.642148
1292.064992 258.906825 115.293904
1293.744101 272.529167 113.979413
1295.423210 257.986469 120.473990
1297.102319 263.666228 111.437698
1298.781428 262.548710 111.834968
1300.460537 258.828009 119.687555
1302.139646 255.817419 122.530388
1303.818755 244.922509 100.357072
1305.497864 251.282302 116.350402
1307.176973 249.669400 128.270736
1308.856082 251.164332 125.256312
1310.535191 253.321761 119.185834
1312.214300 253.301370 121.088849
1313.893409 257.672087 119.554775
1315.572518 260.769758 108.542711
1317.251627 262.282242 109.405734
1318.930736 263.192987 112.780563
1320.609845 260.173465 112.375820
1322.288954 251.431803 108.444447
1323.968063 243.714488 114.841827
1325.647172 256.116848 101.625899
1327.326281 250.335946 107.280872
1329.005390 249.552717 107.159721
1330.684499 256.541536 106.597895
1332.363608 260.747462 122.415589
1334.042717 248.340681 126.406375
1335.721826 265.283249 114.261202
1337.400935 263.008033 107.575824
1339.080044 249.608886 109.087810
1340.759153 244.733091 112.436495
1342.438262 255.539761 111.209749
1344.117371 248.583700 110.802590
1345.796480 243.213793 121.224933
1347.475589 249.740957 124.131085
1349.154698 262.475684 125.459259
1350.833807 258.477806 122.308581
1352.512916 235.564646 113.933196
1354.192025 243.824852 94.793998
1355.871134 249.250265 102.056194
1357.550243 254.442015 123.647860
1359.229352 252.869680 126.039463
1360.908461 251.176945 115.957131
1362.587570 253.394897 110.061082
1364.266679 252.135312 114.022142
1365.945788 238.976173 116.020039
1367.624897 238.556580 108.394996
1369.304006 246.551161 113.811320
1370.983115 251.533290 119.190162
1372.662224 252.951392 116.838403
1374.341333 260.007183 114.626712
1376.020442 255.742623 112.996521
1377.699551 257.774346 108.687543
1379.378660 250.373033 104.713590
1381.057769 250.533885 110.466845
1382.736878 257.008924 115.255865
1384.415987 258.304063 107.053391
1386.095096 261.230694 111.393475
1387.774205 254.545042 108.461443
1389.453314 254.192996 105.280643
1391.132423 247.192288 105.021214
1392.811532 245.071481 104.260867
1394.490641 254.098918 101.467845
1396.169750 256.720656 102.564842
1397.848859 249.675837 106.187069
