# shift_cm-1 intensity_mean intensity_std
817.195885 47391.464991 2067.692541
818.874993 47382.004972 2056.457839
820.554101 47369.192880 2045.100238
822.233209 47379.475925 2051.638744
823.912317 47396.347832 2052.623981
825.591425 47394.889975 2045.399911
827.270533 47371.247830 2038.038928
828.949641 47325.617649 2054.628613
830.628749 47308.819463 2061.674544
832.307857 47305.162920 2075.816604
833.986965 47304.492880 2098.645256
835.666073 47285.816393 2126.850807
837.345181 47280.227057 2158.227489
839.024289 47278.120876 2171.760853
840.703397 47290.139232 2171.636683
842.382505 47350.810033 2178.919123
844.061613 47411.733928 2167.044881
845.740721 47482.728076 2143.568319
847.419829 47563.250949 2113.263003
849.098937 47648.219112 2084.916302
850.778045 47730.547316 2028.517255
852.457153 47810.495828 1973.068645
854.136261 47888.931146 1923.226228
855.815369 47967.663122 1880.076425
857.494477 48035.927471 1853.436400
859.173585 48089.460218 1836.843485
860.852693 48123.134339 1827.866847
862.531801 48127.338340 1823.378253
864.210909 48135.359807 1837.267369
865.890017 48137.045406 1855.488931
867.569125 48147.745477 1885.609259
869.248233 48192.645118 1941.329884
870.927341 48209.787184 1986.821860
872.606449 48221.031528 2019.077562
874.285557 48229.262908 2043.525318
875.964665 48236.734562 2067.118797
877.643773 48248.526863 2096.207400
879.322881 48249.090274 2124.731200
881.001989 48234.722993 2150.314196
882.681097 48201.969859 2171.134710
884.360205 48141.430068 2215.312133
886.039313 48067.438883 2245.384715
887.718421 47987.902247 2266.247442
889.397529 47909.903885 2282.157816
891.076637 47851.969388 2301.758157
892.755745 47802.944939 2317.354316
894.434853 47758.447509 2329.655668
896.113961 47716.442824 2335.947312
897.793069 47677.397348 2316.942117
899.472177 47672.533649 2290.823178
901.151285 47688.517988 2258.649668
902.830393 47718.244949 2223.010147
904.509501 47750.997523 2192.357024
906.188609 47774.616534 2155.356459
907.867717 47793.892806 2124.461338
909.546825 47819.169711 2099.104447
911.225933 47871.812242 2072.511714
912.905041 47913.594541 2038.093044
914.584149 47970.426684 2004.998146
916.263257 48032.127577 1979.129212
917.942365 48081.404529 1967.125494
919.621473 48120.655927 1948.401897
921.300581 48155.591604 1925.491446
922.979689 48186.606390 1896.646755
924.658797 48215.063779 1862.753478
926.337905 48254.494935 1857.278048
928.017013 48275.545061 1844.897713
929.696121 48283.236365 1832.210638
931.375229 48287.378068 1823.405643
933.054337 48326.421651 1824.143876
934.733445 48349.027933 1825.829170
936.412553 48375.197878 1808.076367
938.091661 48412.004302 1779.486428
939.770769 48464.447135 1775.392418
941.449877 48517.083152 1767.169462
943.128985 48562.410418 1768.453643
944.808093 48615.182044 1768.354345
946.487201 48695.055489 1751.056777
948.166309 48792.204101 1745.288364
949.845417 48860.526043 1744.865686
951.524525 48924.607882 1756.835682
953.203633 49000.394803 1783.089445
954.882741 49076.458812 1804.382423
956.561849 49160.137264 1801.658930
958.240957 49272.816602 1793.322949
959.920065 49406.395222 1785.859967
961.599173 49516.277396 1780.419528
963.278281 49634.018144 1755.425152
964.957389 49750.262869 1741.434657
966.636497 49860.361722 1728.889703
968.315605 49959.661100 1700.155829
969.994713 50018.494025 1665.240969
971.673821 50095.607002 1632.146774
973.352929 50165.820868 1605.612635
975.032037 50211.579469 1586.885174
976.711145 50224.160332 1566.157251
978.390253 50241.294449 1542.149549
980.069361 50254.747069 1514.580619
981.748469 50264.817389 1479.110088
983.427577 50276.972299 1426.664225
985.106685 50288.959150 1403.629281
986.785793 50285.129768 1378.096146
988.464901 50280.076231 1349.790537
990.144009 50285.160063 1321.535632
991.823117 50259.756040 1306.281783
993.502225 50276.130091 1293.660922
995.181333 50278.399412 1268.890100
996.860441 50265.313053 1237.544183
998.539549 50297.343089 1233.073705
1000.218657 50302.902195 1231.882003
1001.897765 50303.932127 1231.961270
1003.576873 50297.657169 1232.963659
1005.255981 50277.928272 1234.841977
1006.935089 50231.488549 1236.642250
1008.614197 50181.383814 1239.865010
